SID,RTms,corti_avg_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_02,1086,0.179192,0,1,3
iisc_02,1082,0.104450,0,1,3
iisc_02,669,0.185442,1,0,1
iisc_02,-5431,1000.000000,1,1,0
iisc_02,-5913,1000.000000,1,1,0
iisc_02,1243,0.123875,0,1,3
iisc_02,380,0.210409,0,1,3
iisc_02,1037,0.165644,0,1,3
iisc_02,737,0.215983,0,1,3
iisc_02,-6790,1000.000000,1,1,0
iisc_02,438,0.272785,0,1,3
iisc_02,810,0.200953,0,1,3
iisc_02,537,0.169876,0,1,3
iisc_02,1581,0.180143,0,1,3
iisc_02,1105,0.161812,0,1,3
iisc_02,1351,0.143712,0,1,3
iisc_02,689,0.135393,1,0,1
iisc_02,1117,0.124183,0,1,3
iisc_02,714,0.054261,0,1,3
iisc_02,239,0.250704,0,1,3
iisc_02,556,0.263310,0,1,3
iisc_02,839,0.176288,0,1,3
iisc_02,1389,0.087905,0,1,3
iisc_02,415,0.113421,0,1,3
iisc_02,848,0.228400,0,1,3
iisc_02,-5832,1000.000000,1,1,0
iisc_02,2091,0.242122,0,0,2
iisc_02,1100,0.089931,0,1,3
iisc_02,750,0.217205,0,1,3
iisc_02,612,0.251165,0,1,3
iisc_02,-5233,1000.000000,1,1,0
iisc_02,990,0.209236,0,1,3
iisc_02,1016,0.183342,0,1,3
iisc_02,-5754,1000.000000,1,1,0
iisc_02,564,0.243897,0,1,3
iisc_02,1237,0.331976,0,1,3
iisc_02,-6387,1000.000000,1,1,0
iisc_02,836,0.241305,0,1,3
iisc_02,763,0.252296,0,1,3
iisc_02,834,0.410523,0,1,3
iisc_02,-5769,1000.000000,1,1,0
iisc_02,813,0.198681,0,1,3
iisc_02,758,0.162135,0,1,3
iisc_02,1144,0.078881,0,1,3
iisc_02,1179,0.189585,1,0,1
iisc_02,1101,0.159779,0,1,3
iisc_02,959,0.282773,0,1,3
iisc_02,584,0.084851,0,1,3
iisc_02,1286,0.082589,0,1,3
iisc_02,749,0.299360,0,1,3
iisc_02,-6662,1000.000000,1,1,0
iisc_02,986,0.220333,0,1,3
iisc_02,3558,0.123866,1,1,0
iisc_02,1027,0.140194,0,1,3
iisc_02,2091,0.062308,0,0,2
iisc_02,523,0.163484,0,1,3
iisc_02,-7463,1000.000000,1,1,0
iisc_02,815,0.186465,0,1,3
iisc_02,788,0.162826,0,1,3
iisc_02,1292,0.113280,0,1,3
iisc_02,768,0.356248,0,1,3
iisc_02,812,0.205620,0,1,3
iisc_02,342,0.119117,0,1,3
iisc_02,1318,0.400335,0,1,3
iisc_02,1390,0.236748,0,1,3
iisc_02,1663,0.141976,0,1,3
iisc_02,-5860,1000.000000,1,1,0
iisc_02,-5185,1000.000000,1,1,0
iisc_02,785,0.190886,0,1,3
iisc_02,806,0.101693,0,1,3
iisc_02,1651,0.155716,0,1,3
iisc_02,731,0.178456,0,1,3
iisc_02,-6385,1000.000000,1,1,0
iisc_02,186,1000.000000,0,0,1
iisc_02,557,0.271676,0,1,3
iisc_02,751,0.089561,0,1,3
iisc_02,1483,0.136211,0,1,3
iisc_02,604,0.204314,0,1,3
iisc_02,484,0.242350,0,1,3
iisc_02,1008,0.136557,1,0,1
iisc_02,1152,0.096598,0,1,3
iisc_02,1056,0.114575,0,1,3
iisc_02,1204,0.192290,0,1,3
iisc_02,613,0.158505,0,1,3
iisc_03,435,0.333536,0,1,3
iisc_03,640,0.218200,0,1,3
iisc_03,1048,0.244079,0,1,3
iisc_03,1380,0.195492,0,1,3
iisc_03,545,0.130075,0,1,3
iisc_03,537,0.312089,0,1,3
iisc_03,-5808,1000.000000,1,1,0
iisc_03,397,0.316353,0,1,3
iisc_03,459,0.039111,0,1,3
iisc_03,554,0.175985,0,1,3
iisc_03,-5582,1000.000000,1,1,0
iisc_03,574,0.153173,0,1,3
iisc_03,1054,0.277851,0,1,3
iisc_03,1087,0.165022,0,1,3
iisc_03,968,0.271248,0,1,3
iisc_03,445,0.376284,0,1,3
iisc_03,399,0.290759,0,1,3
iisc_03,443,0.225984,0,1,3
iisc_03,729,0.204825,0,1,3
iisc_03,-1195,1000.000000,1,0,1
iisc_03,638,0.221498,0,1,3
iisc_03,613,0.091992,1,0,1
iisc_03,916,0.381067,0,1,3
iisc_03,856,0.175583,0,1,3
iisc_03,704,0.177426,0,1,3
iisc_03,548,0.113159,0,1,3
iisc_03,575,0.172824,0,1,3
iisc_03,294,0.172409,0,1,3
iisc_03,782,0.243672,0,1,3
iisc_03,615,0.309063,0,1,3
iisc_03,547,0.144788,0,1,3
iisc_03,-1123,1000.000000,1,0,1
iisc_03,1284,0.167417,0,1,3
iisc_03,-6076,1000.000000,1,1,0
iisc_03,-5710,1000.000000,1,1,0
iisc_03,621,0.309810,0,1,3
iisc_03,479,0.186609,0,1,3
iisc_03,414,0.104238,0,1,3
iisc_03,985,0.223763,1,0,1
iisc_03,895,0.241631,0,1,3
iisc_03,715,0.194885,0,1,3
iisc_03,797,0.215643,0,1,3
iisc_03,-6408,1000.000000,0,0,1
iisc_03,365,0.222899,0,1,3
iisc_03,145,1000.000000,0,0,1
iisc_03,-6529,1000.000000,1,1,0
iisc_03,1044,0.088576,0,1,3
iisc_03,710,0.293964,0,1,3
iisc_03,475,0.128148,1,0,1
iisc_03,721,0.149926,0,1,3
iisc_03,1175,0.316784,0,1,3
iisc_03,1438,0.055391,0,1,3
iisc_03,621,0.161854,0,1,3
iisc_03,745,0.168098,0,1,3
iisc_03,650,0.139927,1,0,1
iisc_03,729,0.072501,0,1,3
iisc_03,668,0.359632,0,1,3
iisc_03,806,0.334547,0,1,3
iisc_03,719,0.224626,0,1,3
iisc_03,1223,0.235828,0,1,3
iisc_03,728,0.197463,0,1,3
iisc_03,708,0.097462,0,1,3
iisc_03,541,0.268796,1,0,1
iisc_03,193,1000.000000,0,0,1
iisc_03,-5747,1000.000000,1,1,0
iisc_03,397,0.072973,0,1,3
iisc_03,574,0.185200,0,1,3
iisc_03,424,0.108222,0,1,3
iisc_03,530,0.108766,0,1,3
iisc_03,685,0.109701,0,1,3
iisc_03,597,0.130005,0,1,3
iisc_03,652,0.161125,0,1,3
iisc_03,724,0.175254,0,1,3
iisc_03,944,0.163781,0,1,3
iisc_03,1020,0.196014,0,1,3
iisc_03,-7141,1000.000000,1,1,0
iisc_03,1108,0.125343,1,0,1
iisc_03,684,0.186937,0,1,3
iisc_03,-5499,1000.000000,1,1,0
iisc_03,716,0.120550,0,1,3
iisc_03,554,0.115654,0,1,3
iisc_03,440,0.309056,0,1,3
iisc_03,856,0.173881,0,1,3
iisc_03,671,0.228748,0,1,3
iisc_03,513,0.243447,0,1,3
iisc_03,638,0.123212,0,1,3
iisc_03,869,0.374649,1,0,1
iisc_03,1029,0.104341,0,1,3
iisc_03,890,0.107220,0,1,3
iisc_03,614,0.151509,1,0,1
iisc_03,1050,0.209771,0,1,3
iisc_03,480,0.075015,0,1,3
iisc_03,1586,0.150301,0,1,3
iisc_03,576,0.167910,0,1,3
iisc_03,832,0.178672,0,1,3
iisc_03,835,0.156530,0,1,3
iisc_03,568,0.207889,1,0,1
iisc_03,719,0.181923,0,1,3
iisc_03,716,0.171567,0,1,3
iisc_03,1435,0.110742,0,1,3
iisc_03,754,0.072505,0,1,3
iisc_03,1153,0.159149,0,1,3
iisc_03,652,0.114639,0,1,3
iisc_03,1659,0.216086,1,0,1
iisc_03,472,0.281925,0,1,3
iisc_03,730,0.207717,0,1,3
iisc_03,551,0.085993,0,1,3
iisc_03,768,0.156107,0,1,3
iisc_03,689,0.078062,0,1,3
iisc_03,575,0.182139,0,1,3
iisc_03,493,0.131061,0,1,3
iisc_03,968,0.204087,1,0,1
iisc_03,1444,0.379390,1,0,1
iisc_03,702,0.181333,0,1,3
iisc_03,657,0.217586,0,1,3
iisc_03,586,0.127014,0,1,3
iisc_03,1045,0.182327,0,1,3
iisc_03,920,0.101027,0,1,3
iisc_03,-5530,1000.000000,1,1,0
iisc_03,-5431,1000.000000,1,1,0
iisc_03,-5913,1000.000000,1,1,0
iisc_03,958,0.121150,0,1,3
iisc_03,145,1000.000000,0,0,1
iisc_03,802,0.191799,0,1,3
iisc_03,477,0.191970,0,1,3
iisc_03,-6790,1000.000000,1,1,0
iisc_03,711,0.225491,0,1,3
iisc_03,576,0.194554,0,1,3
iisc_03,441,0.199089,0,1,3
iisc_03,554,0.162822,0,1,3
iisc_03,475,0.119107,0,1,3
iisc_03,689,0.122020,0,1,3
iisc_03,512,0.157477,1,0,1
iisc_03,513,0.204441,0,1,3
iisc_03,567,0.048816,0,1,3
iisc_03,636,0.283864,0,1,3
iisc_03,718,0.242696,0,1,3
iisc_03,616,0.163438,0,1,3
iisc_03,715,0.117970,0,1,3
iisc_03,741,0.140229,0,1,3
iisc_03,389,0.270125,0,1,3
iisc_03,-5832,1000.000000,1,1,0
iisc_03,459,0.275484,0,1,3
iisc_03,523,0.096992,0,1,3
iisc_03,487,0.196580,0,1,3
iisc_03,483,0.260591,0,1,3
iisc_03,-5233,1000.000000,1,1,0
iisc_03,831,0.217900,0,1,3
iisc_03,444,0.129442,0,1,3
iisc_03,-5754,1000.000000,1,1,0
iisc_03,793,0.197103,0,1,3
iisc_03,519,0.357633,0,1,3
iisc_03,-6387,1000.000000,1,1,0
iisc_03,437,0.218015,0,1,3
iisc_03,763,0.252296,0,1,3
iisc_03,494,0.432882,0,1,3
iisc_03,-5769,1000.000000,1,1,0
iisc_03,851,0.205451,0,1,3
iisc_03,514,0.176163,0,1,3
iisc_03,1038,0.077168,0,1,3
iisc_03,472,0.199428,1,0,1
iisc_03,481,0.248912,0,1,3
iisc_03,898,0.276772,0,1,3
iisc_03,530,0.090586,0,1,3
iisc_03,500,0.078403,0,1,3
iisc_03,803,0.288407,0,1,3
iisc_03,-6662,1000.000000,1,1,0
iisc_03,833,0.209311,0,1,3
iisc_03,489,0.190939,1,0,1
iisc_03,580,0.135774,0,1,3
iisc_03,507,0.114011,0,1,3
iisc_03,572,0.170134,0,1,3
iisc_03,1010,0.314752,1,0,1
iisc_03,693,0.173679,0,1,3
iisc_03,1083,0.148312,0,1,3
iisc_03,521,0.117649,0,1,3
iisc_03,705,0.358001,0,1,3
iisc_03,316,0.183176,0,1,3
iisc_03,546,0.121930,0,1,3
iisc_03,504,0.415336,0,1,3
iisc_03,879,0.253911,0,1,3
iisc_03,1216,0.148748,0,1,3
iisc_03,-5860,1000.000000,1,1,0
iisc_03,402,0.055714,1,0,1
iisc_03,863,0.209963,0,1,3
iisc_03,390,0.070233,0,1,3
iisc_03,491,0.256887,0,1,3
iisc_03,710,0.177213,0,1,3
iisc_03,-6385,1000.000000,1,1,0
iisc_03,640,0.225469,0,1,3
iisc_03,866,0.204732,0,1,3
iisc_03,320,0.170680,0,1,3
iisc_03,1285,0.144164,0,1,3
iisc_03,693,0.203701,0,1,3
iisc_03,676,0.216304,0,1,3
iisc_03,498,0.117689,1,0,1
iisc_03,539,0.093702,0,1,3
iisc_03,708,0.108283,0,1,3
iisc_03,685,0.178574,0,1,3
iisc_03,-45,1000.000000,0,0,1
iisc_04,747,0.206536,0,1,3
iisc_04,757,0.216509,0,1,3
iisc_04,410,0.220213,0,1,3
iisc_04,899,0.159555,0,1,3
iisc_04,518,0.133719,0,1,3
iisc_04,1004,0.264129,0,1,3
iisc_04,-5808,1000.000000,1,1,0
iisc_04,816,0.218369,0,1,3
iisc_04,-1495,1000.000000,0,0,1
iisc_04,718,0.208890,0,1,3
iisc_04,-5582,1000.000000,1,1,0
iisc_04,787,0.195515,0,1,3
iisc_04,548,0.246226,0,1,3
iisc_04,888,0.156358,0,1,3
iisc_04,635,0.287475,0,1,3
iisc_04,705,0.373334,0,1,3
iisc_04,-6245,1000.000000,0,0,1
iisc_04,830,0.189726,0,1,3
iisc_04,940,0.195920,0,1,3
iisc_04,-6539,1000.000000,1,1,0
iisc_04,645,0.219103,0,1,3
iisc_04,1669,0.133917,1,0,1
iisc_04,964,0.379376,0,1,3
iisc_04,503,0.200452,0,1,3
iisc_04,1079,0.137407,0,1,3
iisc_04,793,0.124771,0,1,3
iisc_04,1500,0.211298,0,1,3
iisc_04,484,0.249045,0,1,3
iisc_04,638,0.253351,0,1,3
iisc_04,706,0.312838,0,1,3
iisc_04,522,0.140455,0,1,3
iisc_04,-6169,1000.000000,1,1,0
iisc_04,676,0.229945,0,1,3
iisc_04,-6076,1000.000000,1,1,0
iisc_04,-5710,1000.000000,1,1,0
iisc_04,1051,0.343731,0,1,3
iisc_04,718,0.223164,0,1,3
iisc_04,536,0.133548,0,1,3
iisc_04,1038,0.227586,1,0,1
iisc_04,516,0.227346,0,1,3
iisc_04,535,0.216363,0,1,3
iisc_04,650,0.231321,0,1,3
iisc_04,1109,0.201203,0,1,3
iisc_04,606,0.210438,0,1,3
iisc_04,584,0.147017,0,1,3
iisc_04,-6529,1000.000000,1,1,0
iisc_04,968,0.081807,0,1,3
iisc_04,-3864,1000.000000,0,0,1
iisc_04,-5735,1000.000000,1,1,0
iisc_04,490,0.173695,0,1,3
iisc_04,620,0.359565,0,1,3
iisc_04,1707,0.048562,0,1,3
iisc_04,548,0.158881,0,1,3
iisc_04,673,0.178311,0,1,3
iisc_04,735,0.133439,1,0,1
iisc_04,1227,0.059839,0,1,3
iisc_04,-1162,1000.000000,0,0,1
iisc_04,1876,0.265357,0,1,3
iisc_04,657,0.226698,0,1,3
iisc_04,837,0.255631,0,1,3
iisc_04,494,0.154561,0,1,3
iisc_04,606,0.096891,0,1,3
iisc_04,-5637,1000.000000,1,1,0
iisc_04,960,0.189362,0,1,3
iisc_04,-5747,1000.000000,1,1,0
iisc_04,888,0.088988,0,1,3
iisc_04,706,0.178183,0,1,3
iisc_04,614,0.127504,0,1,3
iisc_04,546,0.109988,0,1,3
iisc_04,726,0.105200,0,1,3
iisc_04,628,0.128343,0,1,3
iisc_04,787,0.147556,0,1,3
iisc_04,2641,0.230404,0,0,2
iisc_04,745,0.162757,0,1,3
iisc_04,490,0.180440,0,1,3
iisc_04,-7141,1000.000000,1,1,0
iisc_04,-6991,1000.000000,1,1,0
iisc_04,605,0.179681,0,1,3
iisc_04,-5499,1000.000000,1,1,0
iisc_04,710,0.121443,0,1,3
iisc_04,591,0.109500,0,1,3
iisc_04,-5060,1000.000000,0,0,1
iisc_04,356,0.205488,0,1,3
iisc_04,1026,0.239675,0,1,3
iisc_04,1175,0.154772,0,1,3
iisc_04,1074,0.130122,0,1,3
iisc_04,2430,0.307080,1,1,0
iisc_04,862,0.117819,0,1,3
iisc_04,927,0.116129,0,1,3
iisc_04,648,0.160296,1,0,1
iisc_04,-3907,1000.000000,0,0,1
iisc_04,1426,0.120764,0,1,3
iisc_04,1606,0.151634,0,1,3
iisc_04,534,0.162509,0,1,3
iisc_04,503,0.240799,0,1,3
iisc_04,3290,0.142382,0,0,2
iisc_04,-5900,1000.000000,1,1,0
iisc_04,649,0.170584,0,1,3
iisc_04,545,0.160528,0,1,3
iisc_04,856,0.094798,0,1,3
iisc_04,1331,0.100854,0,1,3
iisc_04,971,0.170336,0,1,3
iisc_04,664,0.113697,0,1,3
iisc_04,-5878,1000.000000,1,1,0
iisc_04,866,0.330270,0,1,3
iisc_04,1035,0.188125,0,1,3
iisc_04,575,0.089038,0,1,3
iisc_04,753,0.156631,0,1,3
iisc_04,2504,0.067090,0,0,2
iisc_04,783,0.176988,0,1,3
iisc_04,608,0.134438,0,1,3
iisc_04,1379,0.192983,1,0,1
iisc_04,-5446,1000.000000,1,1,0
iisc_04,833,0.195267,0,1,3
iisc_04,585,0.232117,0,1,3
iisc_04,794,0.124998,0,1,3
iisc_04,603,0.179143,0,1,3
iisc_04,933,0.101160,0,1,3
iisc_04,-5530,1000.000000,1,1,0
iisc_04,-5431,1000.000000,1,1,0
iisc_04,1024,0.195925,1,0,1
iisc_04,733,0.104804,0,1,3
iisc_04,781,0.157985,0,1,3
iisc_04,544,0.226382,0,1,3
iisc_04,666,0.201106,0,1,3
iisc_04,-6790,1000.000000,1,1,0
iisc_04,828,0.250230,0,1,3
iisc_04,1253,0.201824,0,1,3
iisc_04,814,0.194282,0,1,3
iisc_04,751,0.127224,0,1,3
iisc_04,723,0.171499,0,1,3
iisc_04,721,0.120126,0,1,3
iisc_04,-5355,1000.000000,1,1,0
iisc_04,913,0.132016,0,1,3
iisc_04,858,0.055094,0,1,3
iisc_04,570,0.292717,0,1,3
iisc_04,888,0.228348,0,1,3
iisc_04,499,0.123484,0,1,3
iisc_04,590,0.097621,0,1,3
iisc_04,534,0.160515,0,1,3
iisc_04,583,0.232886,0,1,3
iisc_04,-5832,1000.000000,1,1,0
iisc_04,589,0.306464,0,1,3
iisc_04,802,0.076171,0,1,3
iisc_04,1438,0.240836,0,1,3
iisc_04,717,0.235647,0,1,3
iisc_04,-5233,1000.000000,1,1,0
iisc_04,744,0.222706,0,1,3
iisc_04,1450,0.180309,0,1,3
iisc_04,-3234,1000.000000,1,0,1
iisc_04,739,0.205357,0,1,3
iisc_04,1380,0.328702,0,1,3
iisc_04,-6387,1000.000000,1,1,0
iisc_04,1104,0.230128,0,1,3
iisc_04,551,0.237101,0,1,3
iisc_04,1091,0.412153,0,1,3
iisc_04,-5769,1000.000000,1,1,0
iisc_04,520,0.201956,0,1,3
iisc_04,-5910,1000.000000,0,0,1
iisc_04,1606,0.064029,0,1,3
iisc_04,-5903,1000.000000,1,1,0
iisc_04,1068,0.163307,0,1,3
iisc_04,1486,0.274371,0,1,3
iisc_04,690,0.085300,0,1,3
iisc_04,876,0.086686,0,1,3
iisc_04,559,0.276319,0,1,3
iisc_04,-6662,1000.000000,1,1,0
iisc_04,675,0.199064,0,1,3
iisc_04,-5676,1000.000000,1,1,0
iisc_04,740,0.118522,0,1,3
iisc_04,447,0.104224,0,1,3
iisc_04,851,0.196375,0,1,3
iisc_04,-7463,1000.000000,1,1,0
iisc_04,805,0.184552,0,1,3
iisc_04,1609,0.157592,0,1,3
iisc_04,973,0.111368,0,1,3
iisc_04,778,0.357568,0,1,3
iisc_04,1099,0.233185,0,1,3
iisc_04,783,0.155059,0,1,3
iisc_04,703,0.375983,0,1,3
iisc_04,576,0.254612,0,1,3
iisc_04,1385,0.150016,0,1,3
iisc_04,-5860,1000.000000,1,1,0
iisc_04,1922,0.087620,1,0,1
iisc_04,1728,0.203739,0,1,3
iisc_04,536,0.076788,0,1,3
iisc_04,1071,0.185938,0,1,3
iisc_04,897,0.180416,0,1,3
iisc_04,-6385,1000.000000,1,1,0
iisc_04,1707,0.177250,0,1,3
iisc_04,1056,0.190957,0,1,3
iisc_04,947,0.081350,0,1,3
iisc_04,2094,0.135050,0,0,2
iisc_04,894,0.187116,0,1,3
iisc_04,630,0.222262,0,1,3
iisc_04,-6213,1000.000000,1,1,0
iisc_04,1164,0.099183,0,1,3
iisc_04,1143,0.112952,0,1,3
iisc_04,536,0.172290,0,1,3
iisc_04,516,0.180872,0,1,3
iisc_05,478,0.309336,0,1,3
iisc_05,359,0.233848,0,1,3
iisc_05,362,0.232198,0,1,3
iisc_05,604,0.200064,0,1,3
iisc_05,379,0.156847,0,1,3
iisc_05,510,0.318874,0,1,3
iisc_05,-5808,1000.000000,1,1,0
iisc_05,320,0.322577,0,1,3
iisc_05,765,0.056405,0,1,3
iisc_05,-1073,1000.000000,0,0,1
iisc_05,-5582,1000.000000,1,1,0
iisc_05,357,0.141555,0,1,3
iisc_05,351,0.239334,0,1,3
iisc_05,454,0.188542,0,1,3
iisc_05,376,0.259776,0,1,3
iisc_05,648,0.390381,0,1,3
iisc_05,441,0.288592,0,1,3
iisc_05,423,0.230178,0,1,3
iisc_05,1352,0.142337,0,1,3
iisc_05,-6539,1000.000000,1,1,0
iisc_05,563,0.235223,0,1,3
iisc_05,426,0.123876,1,0,1
iisc_05,604,0.370117,0,1,3
iisc_05,505,0.199428,0,1,3
iisc_05,544,0.162067,0,1,3
iisc_05,411,0.083133,0,1,3
iisc_05,672,0.160008,0,1,3
iisc_05,475,0.252170,0,1,3
iisc_05,424,0.280204,0,1,3
iisc_05,438,0.240995,0,1,3
iisc_05,395,0.124161,0,1,3
iisc_05,-6169,1000.000000,1,1,0
iisc_05,563,0.251690,0,1,3
iisc_05,-6076,1000.000000,1,1,0
iisc_05,-5710,1000.000000,1,1,0
iisc_05,379,0.317380,0,1,3
iisc_05,382,0.173242,0,1,3
iisc_05,486,0.122451,0,1,3
iisc_05,-381,1000.000000,1,0,1
iisc_05,609,0.236882,0,1,3
iisc_05,446,0.232323,0,1,3
iisc_05,581,0.245645,0,1,3
iisc_05,899,0.213739,0,1,3
iisc_05,436,0.241419,0,1,3
iisc_05,458,0.098378,0,1,3
iisc_05,2864,0.141840,1,1,0
iisc_05,386,0.127830,0,1,3
iisc_05,-4546,1000.000000,0,0,1
iisc_05,-5735,1000.000000,1,1,0
iisc_05,575,0.158912,0,1,3
iisc_05,727,0.342865,0,1,3
iisc_05,1087,0.057450,0,1,3
iisc_05,561,0.160802,0,1,3
iisc_05,389,0.200060,0,1,3
iisc_05,570,0.145821,1,0,1
iisc_05,644,0.072251,0,1,3
iisc_05,496,0.404295,0,1,3
iisc_05,1022,0.336753,0,1,3
iisc_05,441,0.210096,0,1,3
iisc_05,627,0.252374,0,1,3
iisc_05,377,0.125684,0,1,3
iisc_05,409,0.085166,0,1,3
iisc_05,2084,0.205894,1,1,0
iisc_05,475,0.296340,0,1,3
iisc_05,-5747,1000.000000,1,1,0
iisc_05,472,0.077009,0,1,3
iisc_05,1043,0.187610,0,1,3
iisc_05,503,0.117877,0,1,3
iisc_05,568,0.109957,0,1,3
iisc_05,537,0.135433,0,1,3
iisc_05,471,0.118640,0,1,3
iisc_05,371,0.224788,0,1,3
iisc_05,933,0.215158,0,1,3
iisc_05,545,0.185677,0,1,3
iisc_05,542,0.176857,0,1,3
iisc_05,-7141,1000.000000,1,1,0
iisc_05,338,0.196566,1,0,1
iisc_05,454,0.179044,0,1,3
iisc_05,-5499,1000.000000,1,1,0
iisc_05,614,0.118365,0,1,3
iisc_05,482,0.128092,0,1,3
iisc_05,585,0.264348,0,1,3
iisc_05,527,0.213969,0,1,3
iisc_05,404,0.259531,0,1,3
iisc_05,378,0.301470,0,1,3
iisc_05,796,0.119670,0,1,3
iisc_05,694,0.364885,1,0,1
iisc_05,630,0.148219,0,1,3
iisc_05,552,0.128197,0,1,3
iisc_05,406,0.131542,1,0,1
iisc_05,602,0.232335,0,1,3
iisc_05,883,0.097886,0,1,3
iisc_05,435,0.148388,0,1,3
iisc_05,614,0.166725,0,1,3
iisc_05,473,0.249692,0,1,3
iisc_05,466,0.124639,0,1,3
iisc_05,1244,0.231075,1,0,1
iisc_05,412,0.123358,0,1,3
iisc_05,449,0.158889,0,1,3
iisc_05,441,0.084372,0,1,3
iisc_05,339,0.125119,0,1,3
iisc_05,581,0.227253,0,1,3
iisc_05,664,0.113697,0,1,3
iisc_05,551,0.194193,1,0,1
iisc_05,410,0.273732,0,1,3
iisc_05,376,0.332050,0,1,3
iisc_05,354,0.066274,0,1,3
iisc_05,423,0.181125,0,1,3
iisc_05,482,0.087960,0,1,3
iisc_05,521,0.157125,0,1,3
iisc_05,710,0.123492,0,1,3
iisc_05,422,0.192701,1,0,1
iisc_05,403,0.406594,1,0,1
iisc_05,489,0.212670,0,1,3
iisc_05,434,0.289458,0,1,3
iisc_05,500,0.104699,0,1,3
iisc_05,405,0.185977,0,1,3
iisc_05,2286,0.059249,0,0,2
iisc_05,631,0.180148,1,0,1
iisc_05,-793,1000.000000,1,0,1
iisc_05,585,0.192065,1,0,1
iisc_05,672,0.107214,0,1,3
iisc_05,371,0.213035,0,1,3
iisc_05,319,0.325478,0,1,3
iisc_05,501,0.191935,0,1,3
iisc_05,-6790,1000.000000,1,1,0
iisc_05,670,0.224662,0,1,3
iisc_05,754,0.191405,0,1,3
iisc_05,324,0.215762,0,1,3
iisc_05,397,0.205813,0,1,3
iisc_05,562,0.139065,0,1,3
iisc_05,678,0.122486,0,1,3
iisc_05,489,0.160391,1,0,1
iisc_05,475,0.220780,0,1,3
iisc_05,695,0.054184,0,1,3
iisc_05,463,0.319357,0,1,3
iisc_05,395,0.308646,0,1,3
iisc_05,433,0.126276,0,1,3
iisc_05,530,0.090225,0,1,3
iisc_05,561,0.159123,0,1,3
iisc_05,560,0.234763,0,1,3
iisc_05,-5832,1000.000000,1,1,0
iisc_05,658,0.309774,0,1,3
iisc_05,376,0.119847,0,1,3
iisc_05,532,0.201398,0,1,3
iisc_05,550,0.263183,0,1,3
iisc_05,-5233,1000.000000,1,1,0
iisc_05,930,0.216154,0,1,3
iisc_05,2757,0.170745,0,0,2
iisc_05,-5754,1000.000000,1,1,0
iisc_05,359,0.288082,0,1,3
iisc_05,452,0.373523,0,1,3
iisc_05,-6387,1000.000000,1,1,0
iisc_05,420,0.216104,0,1,3
iisc_05,630,0.266931,0,1,3
iisc_05,447,0.447492,0,1,3
iisc_05,719,0.081675,1,0,1
iisc_05,500,0.202947,0,1,3
