SID,RTms,corti_avg_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_05,585,0.175975,0,1,3
iisc_05,824,0.089785,0,1,3
iisc_05,-5903,1000.000000,1,1,0
iisc_05,-6194,1000.000000,0,0,1
iisc_05,398,0.272685,0,1,3
iisc_05,669,0.084774,0,1,3
iisc_05,553,0.080980,0,1,3
iisc_05,1771,0.295995,0,1,3
iisc_05,-6662,1000.000000,1,1,0
iisc_05,422,0.249538,0,1,3
iisc_05,-5676,1000.000000,1,1,0
iisc_05,567,0.136064,0,1,3
iisc_05,444,0.104224,0,1,3
iisc_05,519,0.164354,0,1,3
iisc_05,-7463,1000.000000,1,1,0
iisc_05,482,0.149713,0,1,3
iisc_05,457,0.254564,0,1,3
iisc_05,427,0.109720,0,1,3
iisc_05,656,0.370758,0,1,3
iisc_05,471,0.189550,0,1,3
iisc_05,393,0.119654,0,1,3
iisc_05,815,0.391935,0,1,3
iisc_05,1554,0.249635,0,1,3
iisc_05,1114,0.135192,0,1,3
iisc_05,-5860,1000.000000,1,1,0
iisc_05,655,0.073317,1,0,1
iisc_05,495,0.214790,0,1,3
iisc_05,606,0.089000,0,1,3
iisc_05,1119,0.182986,0,1,3
iisc_05,685,0.175084,0,1,3
iisc_05,2426,0.123399,1,1,0
iisc_05,663,0.225639,0,1,3
iisc_05,386,0.340868,0,1,3
iisc_05,458,0.133464,0,1,3
iisc_05,764,0.125157,0,1,3
iisc_05,535,0.180162,0,1,3
iisc_05,514,0.233734,0,1,3
iisc_05,-6213,1000.000000,1,1,0
iisc_05,568,0.089767,0,1,3
iisc_05,505,0.128641,0,1,3
iisc_05,687,0.178574,0,1,3
iisc_05,642,0.155109,0,1,3
iisc_06,714,0.215232,0,1,3
iisc_06,669,0.217326,0,1,3
iisc_06,515,0.183187,0,1,3
iisc_06,1013,0.150795,0,1,3
iisc_06,563,0.127540,0,1,3
iisc_06,692,0.286081,0,1,3
iisc_06,-5808,1000.000000,1,1,0
iisc_06,954,0.209898,0,1,3
iisc_06,452,0.039111,0,1,3
iisc_06,563,0.179386,0,1,3
iisc_06,-5582,1000.000000,1,1,0
iisc_06,682,0.200470,0,1,3
iisc_06,436,0.268081,0,1,3
iisc_06,357,0.209156,0,1,3
iisc_06,649,0.287125,0,1,3
iisc_06,435,0.376954,0,1,3
iisc_06,562,0.318553,0,1,3
iisc_06,431,0.228478,0,1,3
iisc_06,564,0.237564,0,1,3
iisc_06,-6539,1000.000000,1,1,0
iisc_06,452,0.277678,0,1,3
iisc_06,386,0.133144,1,0,1
iisc_06,480,0.408579,0,1,3
iisc_06,591,0.198325,0,1,3
iisc_06,420,0.094769,0,1,3
iisc_06,767,0.126955,0,1,3
iisc_06,804,0.159902,0,1,3
iisc_06,511,0.239513,0,1,3
iisc_06,564,0.255286,0,1,3
iisc_06,739,0.304736,0,1,3
iisc_06,671,0.161411,0,1,3
iisc_06,-6169,1000.000000,1,1,0
iisc_06,869,0.200066,0,1,3
iisc_06,-6076,1000.000000,1,1,0
iisc_06,589,0.067167,1,0,1
iisc_06,712,0.313831,0,1,3
iisc_06,500,0.183680,0,1,3
iisc_06,409,0.104238,0,1,3
iisc_06,752,0.234763,1,0,1
iisc_06,613,0.238387,0,1,3
iisc_06,600,0.201349,0,1,3
iisc_06,817,0.211745,0,1,3
iisc_06,970,0.209543,0,1,3
iisc_06,652,0.205899,0,1,3
iisc_06,413,0.077008,0,1,3
iisc_06,-6529,1000.000000,1,1,0
iisc_06,402,0.125924,0,1,3
iisc_06,413,0.313076,0,1,3
iisc_06,-5735,1000.000000,1,1,0
iisc_06,539,0.161852,0,1,3
iisc_06,592,0.353331,0,1,3
iisc_06,630,0.046637,0,1,3
iisc_06,1001,0.164091,0,1,3
iisc_06,403,0.198632,0,1,3
iisc_06,2599,0.182191,1,1,0
iisc_06,631,0.071845,0,1,3
iisc_06,720,0.362421,0,1,3
iisc_06,814,0.336185,0,1,3
iisc_06,595,0.220046,0,1,3
iisc_06,490,0.237501,0,1,3
iisc_06,397,0.131618,0,1,3
iisc_06,438,0.087392,0,1,3
iisc_06,1986,0.206408,1,0,1
iisc_06,426,0.318761,0,1,3
iisc_06,-3207,1000.000000,1,0,1
iisc_06,537,0.077915,0,1,3
iisc_06,746,0.177681,0,1,3
iisc_06,367,0.105561,0,1,3
iisc_06,380,0.086369,0,1,3
iisc_06,404,0.162498,0,1,3
iisc_06,565,0.132790,0,1,3
iisc_06,505,0.194780,0,1,3
iisc_06,423,0.201086,0,1,3
iisc_06,495,0.190912,0,1,3
iisc_06,432,0.177207,0,1,3
iisc_06,-7141,1000.000000,1,1,0
iisc_06,245,0.229052,1,0,1
iisc_06,679,0.186937,0,1,3
iisc_06,-5499,1000.000000,1,1,0
iisc_06,452,0.083658,0,1,3
iisc_06,548,0.115654,0,1,3
iisc_06,461,0.300875,0,1,3
iisc_06,579,0.207786,0,1,3
iisc_06,757,0.220201,0,1,3
iisc_06,586,0.216552,0,1,3
iisc_06,515,0.134189,0,1,3
iisc_06,395,0.356792,1,0,1
iisc_06,910,0.110516,0,1,3
iisc_06,677,0.108429,0,1,3
iisc_06,526,0.137398,1,0,1
iisc_06,448,0.178940,0,1,3
iisc_06,646,0.099946,0,1,3
iisc_06,436,0.148388,0,1,3
iisc_06,999,0.160373,0,1,3
iisc_06,608,0.220683,0,1,3
iisc_06,713,0.162197,0,1,3
iisc_06,-5900,1000.000000,1,1,0
iisc_06,551,0.129136,0,1,3
iisc_06,570,0.160566,0,1,3
iisc_06,476,0.085188,0,1,3
iisc_06,653,0.072544,0,1,3
iisc_06,1025,0.167888,0,1,3
iisc_06,464,0.114206,0,1,3
iisc_06,-5878,1000.000000,1,1,0
iisc_06,583,0.315350,0,1,3
iisc_06,671,0.226167,0,1,3
iisc_06,897,0.103032,0,1,3
iisc_06,542,0.169659,0,1,3
iisc_06,1055,0.065959,0,1,3
iisc_06,564,0.179114,0,1,3
iisc_06,561,0.137602,0,1,3
iisc_06,611,0.214357,1,0,1
iisc_06,464,0.409735,1,0,1
iisc_06,522,0.203802,0,1,3
iisc_06,655,0.217586,0,1,3
iisc_06,700,0.135016,0,1,3
iisc_06,810,0.180418,0,1,3
iisc_06,-6261,1000.000000,0,0,1
iisc_06,-5530,1000.000000,1,1,0
iisc_06,-5431,1000.000000,1,1,0
iisc_06,600,0.191121,1,0,1
iisc_06,761,0.104856,0,1,3
iisc_06,773,0.159764,0,1,3
iisc_06,487,0.248023,0,1,3
iisc_06,631,0.196725,0,1,3
iisc_06,-6790,1000.000000,1,1,0
iisc_06,721,0.226330,0,1,3
iisc_06,530,0.184859,0,1,3
iisc_06,638,0.170513,0,1,3
iisc_06,506,0.174016,0,1,3
iisc_06,681,0.167420,0,1,3
iisc_06,975,0.151017,0,1,3
iisc_06,-5355,1000.000000,1,1,0
iisc_06,398,0.254994,0,1,3
iisc_06,915,0.053175,0,1,3
iisc_06,877,0.297424,0,1,3
iisc_06,564,0.261094,0,1,3
iisc_06,559,0.139541,0,1,3
iisc_06,366,0.076791,0,1,3
iisc_06,578,0.158013,0,1,3
iisc_06,497,0.248644,0,1,3
iisc_06,-5832,1000.000000,1,1,0
iisc_06,493,0.283468,0,1,3
iisc_06,482,0.103811,0,1,3
iisc_06,485,0.196580,0,1,3
iisc_06,767,0.230851,0,1,3
iisc_06,-5233,1000.000000,1,1,0
iisc_06,800,0.216868,0,1,3
iisc_06,663,0.160611,0,1,3
iisc_06,1071,0.137457,1,0,1
iisc_06,542,0.247891,0,1,3
iisc_06,488,0.362890,0,1,3
iisc_06,-6387,1000.000000,1,1,0
iisc_06,512,0.231282,0,1,3
iisc_06,480,0.206941,0,1,3
iisc_06,483,0.437355,0,1,3
iisc_06,-5769,1000.000000,1,1,0
iisc_06,390,0.205020,0,1,3
iisc_06,588,0.175975,0,1,3
iisc_06,735,0.091526,0,1,3
iisc_06,-2071,1000.000000,1,0,1
iisc_06,878,0.186785,0,1,3
iisc_06,500,0.287044,0,1,3
iisc_06,-956,1000.000000,0,0,1
iisc_06,-577,1000.000000,0,0,1
iisc_06,791,0.290658,0,1,3
iisc_06,-6662,1000.000000,1,1,0
iisc_06,536,0.212682,0,1,3
iisc_06,997,0.174268,1,0,1
iisc_06,586,0.135774,0,1,3
iisc_06,584,0.112131,0,1,3
iisc_06,431,0.160553,0,1,3
iisc_06,-1482,1000.000000,1,0,1
iisc_06,459,0.139475,0,1,3
iisc_06,605,0.205316,0,1,3
iisc_06,488,0.114335,0,1,3
iisc_06,-418,1000.000000,0,0,1
iisc_06,554,0.194769,0,1,3
iisc_06,896,0.144207,0,1,3
iisc_06,557,0.398701,0,1,3
iisc_06,754,0.257373,0,1,3
iisc_06,-9486,1000.000000,0,0,1
iisc_06,-5860,1000.000000,1,1,0
iisc_06,-5185,1000.000000,1,1,0
iisc_06,436,0.221805,0,1,3
iisc_06,478,0.076971,0,1,3
iisc_06,1454,0.172757,0,1,3
iisc_06,454,0.124383,0,1,3
iisc_06,-6385,1000.000000,1,1,0
iisc_06,805,0.216657,0,1,3
iisc_06,514,0.292114,0,1,3
iisc_06,488,0.127298,0,1,3
iisc_06,741,0.127094,0,1,3
iisc_06,627,0.205132,0,1,3
iisc_06,-2003,1000.000000,0,0,1
iisc_06,513,0.119469,1,0,1
iisc_06,531,0.095116,0,1,3
iisc_06,499,0.129912,0,1,3
iisc_06,783,0.190011,0,1,3
iisc_06,440,0.205134,0,1,3
iisc_07,1041,0.191257,0,1,3
iisc_07,1013,0.231144,0,1,3
iisc_07,770,0.194307,0,1,3
iisc_07,730,0.189900,0,1,3
iisc_07,1146,0.113287,0,1,3
iisc_07,653,0.285452,0,1,3
iisc_07,-5808,1000.000000,1,1,0
iisc_07,800,0.219061,0,1,3
iisc_07,780,0.056898,0,1,3
iisc_07,572,0.179386,0,1,3
iisc_07,-5582,1000.000000,1,1,0
iisc_07,667,0.195364,0,1,3
iisc_07,670,0.224733,0,1,3
iisc_07,769,0.157082,0,1,3
iisc_07,972,0.270884,0,1,3
iisc_07,758,0.370926,0,1,3
iisc_07,708,0.326047,0,1,3
iisc_07,699,0.178094,0,1,3
iisc_07,3085,0.059320,0,0,2
iisc_07,-6539,1000.000000,1,1,0
iisc_07,770,0.184841,0,1,3
iisc_07,1313,0.127515,1,0,1
iisc_07,806,0.369781,0,1,3
iisc_07,726,0.183260,0,1,3
iisc_07,891,0.159051,0,1,3
iisc_07,878,0.116916,0,1,3
iisc_07,811,0.160961,0,1,3
iisc_07,438,0.259022,0,1,3
iisc_07,701,0.252357,0,1,3
iisc_07,426,0.233764,0,1,3
iisc_07,923,0.151972,0,1,3
iisc_07,-6169,1000.000000,1,1,0
iisc_07,1645,0.147384,0,1,3
iisc_07,-6076,1000.000000,1,1,0
iisc_07,-5710,1000.000000,1,1,0
iisc_07,647,0.309872,0,1,3
iisc_07,295,0.194126,0,1,3
iisc_07,789,0.128801,0,1,3
iisc_07,-5637,1000.000000,1,1,0
iisc_07,311,0.216208,0,1,3
iisc_07,562,0.208092,0,1,3
iisc_07,1156,0.176409,0,1,3
iisc_07,678,0.228294,0,1,3
iisc_07,592,0.210945,0,1,3
iisc_07,583,0.147017,0,1,3
iisc_07,-6529,1000.000000,1,1,0
iisc_07,903,0.083782,0,1,3
iisc_07,459,0.323789,0,1,3
iisc_07,-5735,1000.000000,1,1,0
iisc_07,526,0.165975,0,1,3
iisc_07,1099,0.329155,0,1,3
iisc_07,1089,0.057450,0,1,3
iisc_07,652,0.159258,0,1,3
iisc_07,569,0.182833,0,1,3
iisc_07,-5605,1000.000000,1,1,0
iisc_07,634,0.071994,0,1,3
iisc_07,1112,0.378129,0,1,3
iisc_07,840,0.339217,0,1,3
iisc_07,1118,0.259447,0,1,3
iisc_07,1127,0.242665,0,1,3
iisc_07,1021,0.193347,0,1,3
iisc_07,945,0.122625,0,1,3
iisc_07,-5637,1000.000000,1,1,0
iisc_07,430,0.314360,0,1,3
iisc_07,-5747,1000.000000,1,1,0
iisc_07,839,0.091573,0,1,3
iisc_07,423,0.192290,0,1,3
iisc_07,766,0.137641,0,1,3
iisc_07,839,0.098750,0,1,3
iisc_07,1073,0.106673,0,1,3
iisc_07,544,0.133070,0,1,3
iisc_07,539,0.185991,0,1,3
iisc_07,797,0.178480,0,1,3
iisc_07,712,0.163766,0,1,3
iisc_07,926,0.207156,0,1,3
iisc_07,-7141,1000.000000,1,1,0
iisc_07,719,0.143967,1,0,1
iisc_07,578,0.180060,0,1,3
iisc_07,-5499,1000.000000,1,1,0
iisc_07,492,0.091512,0,1,3
iisc_07,500,0.124069,0,1,3
iisc_07,877,0.239073,0,1,3
iisc_07,644,0.202798,0,1,3
iisc_07,780,0.218988,0,1,3
iisc_07,876,0.187801,0,1,3
iisc_07,874,0.120969,0,1,3
iisc_07,677,0.370869,1,0,1
iisc_07,1308,0.142121,0,1,3
iisc_07,545,0.128197,0,1,3
iisc_07,-6495,1000.000000,1,1,0
iisc_07,1007,0.206512,0,1,3
iisc_07,822,0.097577,0,1,3
iisc_07,746,0.144205,0,1,3
iisc_07,909,0.170209,0,1,3
iisc_07,793,0.182943,0,1,3
iisc_07,1305,0.143698,0,1,3
iisc_07,-5900,1000.000000,1,1,0
iisc_07,946,0.163080,0,1,3
iisc_07,738,0.173990,0,1,3
iisc_07,703,0.087747,0,1,3
iisc_07,1106,0.082413,0,1,3
iisc_07,758,0.202704,0,1,3
iisc_07,416,0.100968,0,1,3
iisc_07,-5878,1000.000000,1,1,0
iisc_07,656,0.320889,0,1,3
iisc_07,492,0.288146,0,1,3
iisc_07,916,0.101690,0,1,3
iisc_07,397,0.184339,0,1,3
iisc_07,704,0.078306,0,1,3
iisc_07,783,0.176988,0,1,3
iisc_07,857,0.133154,0,1,3
iisc_07,575,0.211164,1,0,1
iisc_07,1471,0.377428,1,0,1
iisc_07,721,0.181048,0,1,3
iisc_07,813,0.181896,0,1,3
iisc_07,1485,0.133309,0,1,3
iisc_07,758,0.175149,0,1,3
iisc_07,645,0.093716,0,1,3
iisc_07,-5530,1000.000000,1,1,0
iisc_07,-5431,1000.000000,1,1,0
iisc_07,-5913,1000.000000,1,1,0
iisc_07,732,0.104804,0,1,3
iisc_07,1153,0.164089,0,1,3
iisc_07,890,0.182961,0,1,3
iisc_07,1180,0.229322,0,1,3
iisc_07,-6790,1000.000000,1,1,0
iisc_07,1030,0.280222,0,1,3
iisc_07,1028,0.198249,0,1,3
iisc_07,566,0.164908,0,1,3
iisc_07,485,0.180087,0,1,3
iisc_07,972,0.172382,0,1,3
iisc_07,1354,0.143712,0,1,3
iisc_07,398,0.184182,1,0,1
iisc_07,778,0.140448,0,1,3
iisc_07,920,0.052893,0,1,3
iisc_07,959,0.310724,0,1,3
iisc_07,526,0.270090,0,1,3
iisc_07,864,0.173984,0,1,3
iisc_07,830,0.113051,0,1,3
iisc_07,549,0.160497,0,1,3
iisc_07,547,0.238043,0,1,3
iisc_07,-5832,1000.000000,1,1,0
iisc_07,851,0.324896,0,1,3
iisc_07,796,0.076171,0,1,3
iisc_07,775,0.217729,0,1,3
iisc_07,757,0.232199,0,1,3
iisc_07,-5233,1000.000000,1,1,0
iisc_07,-229,1000.000000,0,0,1
iisc_07,857,0.169206,0,1,3
iisc_07,-5754,1000.000000,1,1,0
iisc_07,434,0.276905,0,1,3
iisc_07,3458,0.299433,0,0,2
iisc_07,-6387,1000.000000,1,1,0
iisc_07,545,0.230970,0,1,3
iisc_07,1410,0.251556,0,1,3
iisc_07,1009,0.415759,0,1,3
iisc_07,-5769,1000.000000,1,1,0
iisc_07,1062,0.203070,0,1,3
iisc_07,-5910,1000.000000,0,0,1
iisc_07,810,0.090501,0,1,3
iisc_07,-5903,1000.000000,1,1,0
iisc_07,1288,0.136186,0,1,3
iisc_07,926,0.279227,0,1,3
iisc_07,521,0.092018,0,1,3
iisc_07,1050,0.092616,0,1,3
iisc_07,2332,0.301683,0,0,2
iisc_07,-6662,1000.000000,1,1,0
iisc_07,499,0.224628,0,1,3
iisc_07,483,0.192103,1,0,1
iisc_07,431,0.112654,0,1,3
iisc_07,502,0.114011,0,1,3
iisc_07,823,0.194732,0,1,3
iisc_07,-7463,1000.000000,1,1,0
iisc_07,901,0.194370,0,1,3
iisc_07,904,0.156368,0,1,3
iisc_07,417,0.109187,0,1,3
iisc_07,355,0.342581,0,1,3
iisc_07,402,0.194202,0,1,3
iisc_07,757,0.157747,0,1,3
iisc_07,496,0.420026,0,1,3
iisc_07,585,0.256188,0,1,3
iisc_07,2141,0.127004,0,0,2
iisc_07,-5860,1000.000000,1,1,0
iisc_07,-5185,1000.000000,1,1,0
iisc_07,753,0.182626,0,1,3
iisc_07,733,0.106970,0,1,3
iisc_07,-5520,1000.000000,0,0,1
iisc_07,794,0.178302,0,1,3
iisc_07,-6385,1000.000000,1,1,0
iisc_07,1292,0.216087,0,1,3
iisc_07,881,0.205109,0,1,3
iisc_07,715,0.091236,0,1,3
iisc_07,968,0.117539,0,1,3
iisc_07,613,0.205004,0,1,3
iisc_07,664,0.217876,0,1,3
iisc_07,-6213,1000.000000,1,1,0
iisc_07,602,0.085742,0,1,3
iisc_07,685,0.109661,0,1,3
iisc_07,648,0.173547,0,1,3
iisc_07,701,0.146847,0,1,3
iisc_08,742,0.208075,0,1,3
iisc_08,618,0.218651,0,1,3
iisc_08,1000,0.246490,0,1,3
iisc_08,687,0.194802,0,1,3
iisc_08,427,0.147579,0,1,3
iisc_08,479,0.329110,0,1,3
iisc_08,-5808,1000.000000,1,1,0
iisc_08,295,0.331107,0,1,3
iisc_08,574,0.050274,0,1,3
iisc_08,733,0.209594,0,1,3
iisc_08,-5582,1000.000000,1,1,0
iisc_08,709,0.203329,0,1,3
iisc_08,688,0.224971,0,1,3
iisc_08,682,0.159984,0,1,3
iisc_08,595,0.283958,0,1,3
iisc_08,705,0.373334,0,1,3
iisc_08,802,0.333683,0,1,3
iisc_08,363,0.221682,0,1,3
iisc_08,1311,0.147610,0,1,3
iisc_08,-6539,1000.000000,1,1,0
iisc_08,506,0.255744,0,1,3
iisc_08,-5903,1000.000000,1,1,0
iisc_08,415,0.418028,0,1,3
iisc_08,454,0.207051,0,1,3
iisc_08,536,0.157379,0,1,3
iisc_08,620,0.129731,0,1,3
iisc_08,1091,0.186830,0,1,3
iisc_08,477,0.252170,0,1,3
iisc_08,899,0.252256,0,1,3
iisc_08,693,0.314589,0,1,3
iisc_08,480,0.132493,0,1,3
iisc_08,-6169,1000.000000,1,1,0
iisc_08,590,0.246485,0,1,3
iisc_08,-3213,1000.000000,1,0,1
iisc_08,533,0.072350,1,0,1
iisc_08,395,0.327751,0,1,3
iisc_08,597,0.196973,0,1,3
iisc_08,416,0.105957,0,1,3
iisc_08,-5637,1000.000000,1,1,0
iisc_08,467,0.223046,0,1,3
iisc_08,439,0.231631,0,1,3
iisc_08,915,0.192009,0,1,3
iisc_08,1027,0.207706,0,1,3
iisc_08,443,0.240302,0,1,3
iisc_08,533,0.129897,0,1,3
iisc_08,-6529,1000.000000,1,1,0
iisc_08,1095,0.098022,0,1,3
iisc_08,605,0.290624,0,1,3
iisc_08,-5735,1000.000000,1,1,0
iisc_08,559,0.159493,0,1,3
iisc_08,693,0.348518,0,1,3
iisc_08,558,0.040364,0,1,3
iisc_08,591,0.163418,0,1,3
iisc_08,715,0.171934,0,1,3
iisc_08,1560,0.186556,1,0,1
iisc_08,592,0.072280,0,1,3
iisc_08,622,0.370695,0,1,3
iisc_08,2097,0.251462,0,0,2
iisc_08,505,0.212695,0,1,3
iisc_08,701,0.247738,0,1,3
iisc_08,-7578,1000.000000,0,0,1
iisc_08,757,0.094609,0,1,3
iisc_08,-3092,1000.000000,1,0,1
iisc_08,485,0.291688,0,1,3
iisc_08,-5747,1000.000000,1,1,0
iisc_08,441,0.077520,0,1,3
iisc_08,771,0.179636,0,1,3
iisc_08,283,0.088756,0,1,3
iisc_08,589,0.108912,0,1,3
iisc_08,310,0.194425,0,1,3
iisc_08,526,0.131503,0,1,3
iisc_08,416,0.224927,0,1,3
iisc_08,3313,0.225265,0,0,2
iisc_08,667,0.167357,0,1,3
iisc_08,615,0.199312,0,1,3
iisc_08,-7141,1000.000000,1,1,0
iisc_08,-6991,1000.000000,1,1,0
iisc_08,742,0.199133,0,1,3
iisc_08,-5499,1000.000000,1,1,0
iisc_08,566,0.107745,0,1,3
iisc_08,1085,0.093058,0,1,3
iisc_08,416,0.313096,0,1,3
iisc_08,665,0.200237,0,1,3
iisc_08,553,0.233689,0,1,3
iisc_08,729,0.189745,0,1,3
iisc_08,1260,0.120269,0,1,3
iisc_08,-5450,1000.000000,1,1,0
iisc_08,827,0.124080,0,1,3
iisc_08,807,0.101387,0,1,3
iisc_08,669,0.163105,1,0,1
iisc_08,824,0.216285,0,1,3
iisc_08,799,0.096638,0,1,3
iisc_08,1279,0.151894,0,1,3
iisc_08,1108,0.155581,0,1,3
iisc_08,595,0.222394,0,1,3
iisc_08,848,0.155679,0,1,3
iisc_08,-5900,1000.000000,1,1,0
iisc_08,618,0.158132,0,1,3
iisc_08,567,0.160566,0,1,3
iisc_08,895,0.099866,0,1,3
iisc_08,802,0.071288,0,1,3
iisc_08,671,0.209663,0,1,3
iisc_08,544,0.124210,0,1,3
iisc_08,-5878,1000.000000,1,1,0
iisc_08,519,0.297961,0,1,3
iisc_08,513,0.279551,0,1,3
iisc_08,774,0.108404,0,1,3
iisc_08,742,0.157325,0,1,3
iisc_08,-7259,1000.000000,0,0,1
iisc_08,453,0.121403,0,1,3
iisc_08,468,0.128363,0,1,3
iisc_08,-2279,1000.000000,1,0,1
iisc_08,-5446,1000.000000,1,1,0
iisc_08,534,0.198494,0,1,3
iisc_08,725,0.197223,0,1,3
iisc_08,539,0.114636,0,1,3
iisc_08,479,0.187114,0,1,3
iisc_08,826,0.097596,0,1,3
iisc_08,629,0.178116,1,0,1
iisc_08,-571,1000.000000,1,0,1
iisc_08,581,0.192065,1,0,1
iisc_08,929,0.118923,0,1,3
iisc_08,458,0.191908,0,1,3
iisc_08,408,0.288374,0,1,3
iisc_08,420,0.192761,0,1,3
iisc_08,-6790,1000.000000,1,1,0
iisc_08,490,0.268172,0,1,3
iisc_08,574,0.193950,0,1,3
iisc_08,847,0.202699,0,1,3
iisc_08,430,0.200343,0,1,3
iisc_08,558,0.139065,0,1,3
iisc_08,1142,0.147334,0,1,3
iisc_08,-5355,1000.000000,1,1,0
iisc_08,1268,0.138026,0,1,3
iisc_08,486,0.041369,0,1,3
iisc_08,478,0.319660,0,1,3
iisc_08,415,0.309468,0,1,3
iisc_08,532,0.129158,0,1,3
iisc_08,669,0.113002,0,1,3
iisc_08,551,0.159993,0,1,3
iisc_08,556,0.236242,0,1,3
iisc_08,-5832,1000.000000,1,1,0
iisc_08,849,0.324896,0,1,3
iisc_08,519,0.096992,0,1,3
iisc_08,587,0.208874,0,1,3
iisc_08,603,0.253448,0,1,3
iisc_08,-5233,1000.000000,1,1,0
iisc_08,709,0.226558,0,1,3
iisc_08,762,0.158741,0,1,3
iisc_08,-5754,1000.000000,1,1,0
iisc_08,363,0.287930,0,1,3
iisc_08,627,0.382869,0,1,3
iisc_08,-6387,1000.000000,1,1,0
iisc_08,495,0.230154,0,1,3
iisc_08,416,0.188000,0,1,3
iisc_08,490,0.437355,0,1,3
iisc_08,-5769,1000.000000,1,1,0
iisc_08,797,0.196975,0,1,3
iisc_08,472,0.179046,0,1,3
iisc_08,884,0.084989,0,1,3
iisc_08,902,0.205238,1,0,1
iisc_08,-2138,1000.000000,0,0,1
iisc_08,755,0.264224,0,1,3
iisc_08,1015,0.071717,0,1,3
iisc_08,863,0.085320,0,1,3
iisc_08,658,0.313230,0,1,3
iisc_08,-6662,1000.000000,1,1,0
iisc_08,427,0.248041,0,1,3
iisc_08,3432,0.113368,1,1,0
iisc_08,740,0.118522,0,1,3
iisc_08,871,0.086707,0,1,3
iisc_08,458,0.164353,0,1,3
iisc_08,-7463,1000.000000,1,1,0
iisc_08,461,0.139475,0,1,3
iisc_08,554,0.215653,0,1,3
iisc_08,459,0.111860,0,1,3
iisc_08,393,0.360962,0,1,3
iisc_08,585,0.198586,0,1,3
iisc_08,460,0.111497,0,1,3
iisc_08,689,0.374293,0,1,3
iisc_08,1130,0.247494,0,1,3
iisc_08,1512,0.140590,0,1,3
iisc_08,-5860,1000.000000,1,1,0
iisc_08,-5185,1000.000000,1,1,0
iisc_08,558,0.197158,0,1,3
iisc_08,471,0.076971,0,1,3
iisc_08,746,0.196442,0,1,3
iisc_08,747,0.178845,0,1,3
iisc_08,-6385,1000.000000,1,1,0
iisc_08,-6204,1000.000000,0,0,1
iisc_08,584,0.264424,0,1,3
iisc_08,608,0.107386,0,1,3
iisc_08,1290,0.143859,0,1,3
iisc_08,615,0.205004,0,1,3
iisc_08,636,0.221446,0,1,3
iisc_08,-6213,1000.000000,1,1,0
iisc_08,1427,0.108583,0,1,3
iisc_08,658,0.112204,0,1,3
iisc_08,633,0.172757,0,1,3
iisc_08,365,0.207089,0,1,3
