SID,RTms,fbank_likelihood_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_02,726,17.984473,0,1,3
iisc_02,1086,17.773264,0,1,3
iisc_02,1082,20.483150,0,1,3
iisc_02,669,17.626102,1,0,1
iisc_02,-5431,1000.000000,1,1,0
iisc_02,-5913,1000.000000,1,1,0
iisc_02,1243,17.300584,0,1,3
iisc_02,380,16.869548,0,1,3
iisc_02,1037,18.417573,0,1,3
iisc_02,737,17.449778,0,1,3
iisc_02,-6790,1000.000000,1,1,0
iisc_02,438,16.510651,0,1,3
iisc_02,810,17.004102,0,1,3
iisc_02,537,17.510119,0,1,3
iisc_02,1581,17.516694,0,1,3
iisc_02,1105,16.459697,0,1,3
iisc_02,1351,17.957625,0,1,3
iisc_02,689,16.366204,1,0,1
iisc_02,1117,17.517939,0,1,3
iisc_02,714,18.601114,0,1,3
iisc_02,239,15.596284,0,1,3
iisc_02,556,16.625045,0,1,3
iisc_02,839,17.607720,0,1,3
iisc_02,1389,17.068434,0,1,3
iisc_02,415,16.310499,0,1,3
iisc_02,848,17.670761,0,1,3
iisc_02,-5832,1000.000000,1,1,0
iisc_02,2091,17.117046,0,0,2
iisc_02,1100,18.680137,0,1,3
iisc_02,750,18.566599,0,1,3
iisc_02,612,17.751402,0,1,3
iisc_02,-5233,1000.000000,1,1,0
iisc_02,990,17.627854,0,1,3
iisc_02,1016,18.835019,0,1,3
iisc_02,-5754,1000.000000,1,1,0
iisc_02,564,16.251852,0,1,3
iisc_02,1237,17.022324,0,1,3
iisc_02,-6387,1000.000000,1,1,0
iisc_02,836,18.419135,0,1,3
iisc_02,763,17.531728,0,1,3
iisc_02,834,18.171248,0,1,3
iisc_02,-5769,1000.000000,1,1,0
iisc_02,813,18.893875,0,1,3
iisc_02,758,19.374169,0,1,3
iisc_02,1144,16.524564,0,1,3
iisc_02,1179,18.348500,1,0,1
iisc_02,1101,18.571391,0,1,3
iisc_02,959,17.542537,0,1,3
iisc_02,584,17.416084,0,1,3
iisc_02,1286,18.924057,0,1,3
iisc_02,749,18.342797,0,1,3
iisc_02,-6662,1000.000000,1,1,0
iisc_02,986,16.572569,0,1,3
iisc_02,3558,17.957425,1,1,0
iisc_02,1027,17.965616,0,1,3
iisc_02,2091,17.301091,0,0,2
iisc_02,523,18.089823,0,1,3
iisc_02,-7463,1000.000000,1,1,0
iisc_02,815,17.029215,0,1,3
iisc_02,788,17.776444,0,1,3
iisc_02,1292,17.597828,0,1,3
iisc_02,768,16.898688,0,1,3
iisc_02,812,17.423933,0,1,3
iisc_02,342,16.444590,0,1,3
iisc_02,1318,18.897832,0,1,3
iisc_02,1390,18.392357,0,1,3
iisc_02,1663,18.013575,0,1,3
iisc_02,-5860,1000.000000,1,1,0
iisc_02,-5185,1000.000000,1,1,0
iisc_02,785,17.524977,0,1,3
iisc_02,806,16.930058,0,1,3
iisc_02,1651,18.264223,0,1,3
iisc_02,731,16.619014,0,1,3
iisc_02,-6385,1000.000000,1,1,0
iisc_02,186,1000.000000,0,0,1
iisc_02,557,17.542322,0,1,3
iisc_02,751,17.145801,0,1,3
iisc_02,1483,18.270397,0,1,3
iisc_02,604,17.348791,0,1,3
iisc_02,484,19.180497,0,1,3
iisc_02,1008,18.525511,1,0,1
iisc_02,1152,18.230973,0,1,3
iisc_02,1056,18.320536,0,1,3
iisc_02,1204,18.459574,0,1,3
iisc_02,613,17.347597,0,1,3
iisc_03,435,18.580178,0,1,3
iisc_03,640,18.623097,0,1,3
iisc_03,1048,18.333628,0,1,3
iisc_03,1380,18.625252,0,1,3
iisc_03,545,17.193693,0,1,3
iisc_03,537,17.924817,0,1,3
iisc_03,-5808,1000.000000,1,1,0
iisc_03,397,16.604423,0,1,3
iisc_03,459,18.038750,0,1,3
iisc_03,554,17.330548,0,1,3
iisc_03,-5582,1000.000000,1,1,0
iisc_03,574,17.119250,0,1,3
iisc_03,1054,17.596036,0,1,3
iisc_03,1087,18.605889,0,1,3
iisc_03,968,20.148066,0,1,3
iisc_03,445,17.906678,0,1,3
iisc_03,399,17.242676,0,1,3
iisc_03,443,18.237167,0,1,3
iisc_03,729,18.246647,0,1,3
iisc_03,-1195,1000.000000,1,0,1
iisc_03,638,19.243363,0,1,3
iisc_03,613,18.577326,1,0,1
iisc_03,916,18.794347,0,1,3
iisc_03,856,20.564297,0,1,3
iisc_03,704,17.798555,0,1,3
iisc_03,548,17.148930,0,1,3
iisc_03,575,18.174327,0,1,3
iisc_03,294,15.233702,0,1,3
iisc_03,782,18.834743,0,1,3
iisc_03,615,18.445413,0,1,3
iisc_03,547,17.940001,0,1,3
iisc_03,-1123,1000.000000,1,0,1
iisc_03,1284,19.480217,0,1,3
iisc_03,-6076,1000.000000,1,1,0
iisc_03,-5710,1000.000000,1,1,0
iisc_03,621,16.554925,0,1,3
iisc_03,479,19.278683,0,1,3
iisc_03,414,19.253581,0,1,3
iisc_03,985,19.997240,1,0,1
iisc_03,895,18.129631,0,1,3
iisc_03,715,17.520707,0,1,3
iisc_03,797,18.214870,0,1,3
iisc_03,-6408,1000.000000,0,0,1
iisc_03,365,17.669119,0,1,3
iisc_03,145,1000.000000,0,0,1
iisc_03,-6529,1000.000000,1,1,0
iisc_03,1044,18.418499,0,1,3
iisc_03,710,17.988261,0,1,3
iisc_03,475,19.048535,1,0,1
iisc_03,721,17.329979,0,1,3
iisc_03,1175,17.432734,0,1,3
iisc_03,1438,19.060146,0,1,3
iisc_03,621,16.718494,0,1,3
iisc_03,745,18.945968,0,1,3
iisc_03,650,19.143531,1,0,1
iisc_03,729,16.643540,0,1,3
iisc_03,668,18.453570,0,1,3
iisc_03,806,16.934206,0,1,3
iisc_03,719,17.416244,0,1,3
iisc_03,1223,18.159318,0,1,3
iisc_03,728,16.916224,0,1,3
iisc_03,708,17.170338,0,1,3
iisc_03,541,18.702659,1,0,1
iisc_03,193,1000.000000,0,0,1
iisc_03,-5747,1000.000000,1,1,0
iisc_03,397,19.544062,0,1,3
iisc_03,574,20.005097,0,1,3
iisc_03,424,17.342877,0,1,3
iisc_03,530,19.405289,0,1,3
iisc_03,685,17.806936,0,1,3
iisc_03,597,17.216798,0,1,3
iisc_03,652,16.960189,0,1,3
iisc_03,724,18.554312,0,1,3
iisc_03,944,18.549423,0,1,3
iisc_03,1020,19.715021,0,1,3
iisc_03,-7141,1000.000000,1,1,0
iisc_03,1108,21.180739,1,0,1
iisc_03,684,18.243128,0,1,3
iisc_03,-5499,1000.000000,1,1,0
iisc_03,716,17.612531,0,1,3
iisc_03,554,17.567415,0,1,3
iisc_03,440,18.705438,0,1,3
iisc_03,856,18.142482,0,1,3
iisc_03,671,17.785762,0,1,3
iisc_03,513,19.217730,0,1,3
iisc_03,638,17.246809,0,1,3
iisc_03,869,16.809251,1,0,1
iisc_03,1029,18.257611,0,1,3
iisc_03,890,17.026506,0,1,3
iisc_03,614,18.601025,1,0,1
iisc_03,1050,17.800284,0,1,3
iisc_03,480,17.948048,0,1,3
iisc_03,1586,18.536533,0,1,3
iisc_03,576,17.040720,0,1,3
iisc_03,832,17.902101,0,1,3
iisc_03,835,21.969810,0,1,3
iisc_03,568,18.011302,1,0,1
iisc_03,719,19.204984,0,1,3
iisc_03,716,18.514744,0,1,3
iisc_03,1435,17.928869,0,1,3
iisc_03,754,21.586544,0,1,3
iisc_03,1153,19.818022,0,1,3
iisc_03,652,17.840907,0,1,3
iisc_03,1659,18.404744,1,0,1
iisc_03,472,17.474677,0,1,3
iisc_03,730,17.894745,0,1,3
iisc_03,551,17.534756,0,1,3
iisc_03,768,20.054065,0,1,3
iisc_03,689,17.565011,0,1,3
iisc_03,575,18.928910,0,1,3
iisc_03,493,19.004556,0,1,3
iisc_03,968,19.785346,1,0,1
iisc_03,1444,18.570395,1,0,1
iisc_03,702,18.791498,0,1,3
iisc_03,657,18.405393,0,1,3
iisc_03,586,17.672728,0,1,3
iisc_03,1045,18.165353,0,1,3
iisc_03,920,21.708450,0,1,3
iisc_03,-5530,1000.000000,1,1,0
iisc_03,-5431,1000.000000,1,1,0
iisc_03,-5913,1000.000000,1,1,0
iisc_03,958,19.726956,0,1,3
iisc_03,145,1000.000000,0,0,1
iisc_03,802,18.315186,0,1,3
iisc_03,477,19.327085,0,1,3
iisc_03,-6790,1000.000000,1,1,0
iisc_03,711,17.304962,0,1,3
iisc_03,576,17.372101,0,1,3
iisc_03,441,17.633988,0,1,3
iisc_03,554,17.198572,0,1,3
iisc_03,475,16.929821,0,1,3
iisc_03,689,16.311731,0,1,3
iisc_03,512,17.671928,1,0,1
iisc_03,513,17.642982,0,1,3
iisc_03,567,18.245988,0,1,3
iisc_03,636,16.137829,0,1,3
iisc_03,718,17.020515,0,1,3
iisc_03,616,18.057805,0,1,3
iisc_03,715,16.299137,0,1,3
iisc_03,741,16.939647,0,1,3
iisc_03,389,16.717919,0,1,3
iisc_03,-5832,1000.000000,1,1,0
iisc_03,459,16.822412,0,1,3
iisc_03,523,18.323316,0,1,3
iisc_03,487,17.096401,0,1,3
iisc_03,483,18.211178,0,1,3
iisc_03,-5233,1000.000000,1,1,0
iisc_03,831,17.234942,0,1,3
iisc_03,444,17.147260,0,1,3
iisc_03,-5754,1000.000000,1,1,0
iisc_03,793,16.101905,0,1,3
iisc_03,519,16.701736,0,1,3
iisc_03,-6387,1000.000000,1,1,0
iisc_03,437,17.650622,0,1,3
iisc_03,763,17.648532,0,1,3
iisc_03,494,16.988320,0,1,3
iisc_03,-5769,1000.000000,1,1,0
iisc_03,851,18.427085,0,1,3
iisc_03,514,18.176447,0,1,3
iisc_03,1038,16.970902,0,1,3
iisc_03,472,18.100939,1,0,1
iisc_03,481,17.027774,0,1,3
iisc_03,898,17.920854,0,1,3
iisc_03,530,17.249144,0,1,3
iisc_03,500,17.634921,0,1,3
iisc_03,803,17.769419,0,1,3
iisc_03,-6662,1000.000000,1,1,0
iisc_03,833,16.699503,0,1,3
iisc_03,489,18.340931,1,0,1
iisc_03,580,18.498979,0,1,3
iisc_03,507,16.970290,0,1,3
iisc_03,572,18.002073,0,1,3
iisc_03,1010,16.948684,1,0,1
iisc_03,693,16.589704,0,1,3
iisc_03,1083,17.863883,0,1,3
iisc_03,521,16.837603,0,1,3
iisc_03,705,16.986965,0,1,3
iisc_03,316,16.550710,0,1,3
iisc_03,546,17.768437,0,1,3
iisc_03,504,17.585117,0,1,3
iisc_03,879,17.893519,0,1,3
iisc_03,1216,18.758607,0,1,3
iisc_03,-5860,1000.000000,1,1,0
iisc_03,402,17.235089,1,0,1
iisc_03,863,17.689196,0,1,3
iisc_03,390,16.465770,0,1,3
iisc_03,491,17.138771,0,1,3
iisc_03,710,17.573118,0,1,3
iisc_03,-6385,1000.000000,1,1,0
iisc_03,640,17.784488,0,1,3
iisc_03,866,17.294682,0,1,3
iisc_03,320,16.644509,0,1,3
iisc_03,1285,18.417296,0,1,3
iisc_03,693,18.753163,0,1,3
iisc_03,676,17.794794,0,1,3
iisc_03,498,17.047795,1,0,1
iisc_03,539,17.585842,0,1,3
iisc_03,708,16.894009,0,1,3
iisc_03,685,17.902348,0,1,3
iisc_03,-45,1000.000000,0,0,1
iisc_04,747,18.610528,0,1,3
iisc_04,757,18.716486,0,1,3
iisc_04,410,17.494391,0,1,3
iisc_04,899,17.566556,0,1,3
iisc_04,518,17.200802,0,1,3
iisc_04,1004,18.419200,0,1,3
iisc_04,-5808,1000.000000,1,1,0
iisc_04,816,16.716453,0,1,3
iisc_04,-1495,1000.000000,0,0,1
iisc_04,718,17.340432,0,1,3
iisc_04,-5582,1000.000000,1,1,0
iisc_04,787,18.398689,0,1,3
iisc_04,548,17.331425,0,1,3
iisc_04,888,17.224886,0,1,3
iisc_04,635,20.477957,0,1,3
iisc_04,705,16.660903,0,1,3
iisc_04,-6245,1000.000000,0,0,1
iisc_04,830,18.067071,0,1,3
iisc_04,940,19.626962,0,1,3
iisc_04,-6539,1000.000000,1,1,0
iisc_04,645,18.371585,0,1,3
iisc_04,1669,18.852268,1,0,1
iisc_04,964,18.730072,0,1,3
iisc_04,503,18.492935,0,1,3
iisc_04,1079,16.734711,0,1,3
iisc_04,793,19.929855,0,1,3
iisc_04,1500,17.430533,0,1,3
iisc_04,484,17.919670,0,1,3
iisc_04,638,18.855997,0,1,3
iisc_04,706,18.946791,0,1,3
iisc_04,522,17.013364,0,1,3
iisc_04,-6169,1000.000000,1,1,0
iisc_04,676,19.210743,0,1,3
iisc_04,-6076,1000.000000,1,1,0
iisc_04,-5710,1000.000000,1,1,0
iisc_04,1051,16.506576,0,1,3
iisc_04,718,19.077681,0,1,3
iisc_04,536,20.037881,0,1,3
iisc_04,1038,19.315395,1,0,1
iisc_04,516,16.624025,0,1,3
iisc_04,535,17.541508,0,1,3
iisc_04,650,17.475827,0,1,3
iisc_04,1109,18.446060,0,1,3
iisc_04,606,19.554804,0,1,3
iisc_04,584,18.332407,0,1,3
iisc_04,-6529,1000.000000,1,1,0
iisc_04,968,18.310481,0,1,3
iisc_04,-3864,1000.000000,0,0,1
iisc_04,-5735,1000.000000,1,1,0
iisc_04,490,17.408467,0,1,3
iisc_04,620,17.343869,0,1,3
iisc_04,1707,19.665964,0,1,3
iisc_04,548,16.455861,0,1,3
iisc_04,673,18.558416,0,1,3
iisc_04,735,21.276495,1,0,1
iisc_04,1227,18.233143,0,1,3
iisc_04,-1162,1000.000000,0,0,1
iisc_04,1876,17.052307,0,1,3
iisc_04,657,17.912836,0,1,3
iisc_04,837,18.313174,0,1,3
iisc_04,494,16.586557,0,1,3
iisc_04,606,17.108823,0,1,3
iisc_04,-5637,1000.000000,1,1,0
iisc_04,960,17.417241,0,1,3
iisc_04,-5747,1000.000000,1,1,0
iisc_04,888,18.458116,0,1,3
iisc_04,706,21.470282,0,1,3
iisc_04,614,17.463574,0,1,3
iisc_04,546,19.361012,0,1,3
iisc_04,726,17.733287,0,1,3
iisc_04,628,17.315857,0,1,3
iisc_04,787,16.665576,0,1,3
iisc_04,2641,19.268384,0,0,2
iisc_04,745,17.244051,0,1,3
iisc_04,490,19.738710,0,1,3
iisc_04,-7141,1000.000000,1,1,0
iisc_04,-6991,1000.000000,1,1,0
iisc_04,605,18.586914,0,1,3
iisc_04,-5499,1000.000000,1,1,0
iisc_04,710,17.666302,0,1,3
iisc_04,591,17.137587,0,1,3
iisc_04,-5060,1000.000000,0,0,1
iisc_04,356,16.952189,0,1,3
iisc_04,1026,17.740377,0,1,3
iisc_04,1175,19.733872,0,1,3
iisc_04,1074,17.802366,0,1,3
iisc_04,2430,18.779472,1,1,0
iisc_04,862,18.321789,0,1,3
iisc_04,927,16.940959,0,1,3
iisc_04,648,18.394996,1,0,1
iisc_04,-3907,1000.000000,0,0,1
iisc_04,1426,19.678674,0,1,3
iisc_04,1606,18.243281,0,1,3
iisc_04,534,17.342551,0,1,3
iisc_04,503,17.488943,0,1,3
iisc_04,3290,19.492823,0,0,2
iisc_04,-5900,1000.000000,1,1,0
iisc_04,649,19.137167,0,1,3
iisc_04,545,19.244697,0,1,3
iisc_04,856,18.017917,0,1,3
iisc_04,1331,19.606029,0,1,3
iisc_04,971,18.983421,0,1,3
iisc_04,664,17.962036,0,1,3
iisc_04,-5878,1000.000000,1,1,0
iisc_04,866,17.393579,0,1,3
iisc_04,1035,17.889475,0,1,3
iisc_04,575,17.621224,0,1,3
iisc_04,753,19.420986,0,1,3
iisc_04,2504,18.061654,0,0,2
iisc_04,783,18.268481,0,1,3
iisc_04,608,20.239973,0,1,3
iisc_04,1379,19.284298,1,0,1
iisc_04,-5446,1000.000000,1,1,0
iisc_04,833,18.572578,0,1,3
iisc_04,585,18.575940,0,1,3
iisc_04,794,18.174472,0,1,3
iisc_04,603,18.047035,0,1,3
iisc_04,933,21.126053,0,1,3
iisc_04,-5530,1000.000000,1,1,0
iisc_04,-5431,1000.000000,1,1,0
iisc_04,1024,17.181891,1,0,1
iisc_04,733,18.272826,0,1,3
iisc_04,781,18.108967,0,1,3
iisc_04,544,18.361353,0,1,3
iisc_04,666,17.603775,0,1,3
iisc_04,-6790,1000.000000,1,1,0
iisc_04,828,16.538887,0,1,3
iisc_04,1253,17.254881,0,1,3
iisc_04,814,18.046708,0,1,3
iisc_04,751,17.176055,0,1,3
iisc_04,723,16.671647,0,1,3
iisc_04,721,16.807372,0,1,3
iisc_04,-5355,1000.000000,1,1,0
iisc_04,913,17.475330,0,1,3
iisc_04,858,19.260909,0,1,3
iisc_04,570,16.747263,0,1,3
iisc_04,888,16.738718,0,1,3
iisc_04,499,17.727779,0,1,3
iisc_04,590,16.373242,0,1,3
iisc_04,534,16.933138,0,1,3
iisc_04,583,17.656193,0,1,3
iisc_04,-5832,1000.000000,1,1,0
iisc_04,589,17.711334,0,1,3
iisc_04,802,18.017805,0,1,3
iisc_04,1438,20.910431,0,1,3
iisc_04,717,18.320690,0,1,3
iisc_04,-5233,1000.000000,1,1,0
iisc_04,744,17.595134,0,1,3
iisc_04,1450,19.381337,0,1,3
iisc_04,-3234,1000.000000,1,0,1
iisc_04,739,15.967204,0,1,3
iisc_04,1380,16.930832,0,1,3
iisc_04,-6387,1000.000000,1,1,0
iisc_04,1104,17.316567,0,1,3
iisc_04,551,17.331198,0,1,3
iisc_04,1091,17.518877,0,1,3
iisc_04,-5769,1000.000000,1,1,0
iisc_04,520,17.378427,0,1,3
iisc_04,-5910,1000.000000,0,0,1
iisc_04,1606,16.886003,0,1,3
iisc_04,-5903,1000.000000,1,1,0
iisc_04,1068,18.283917,0,1,3
iisc_04,1486,17.653357,0,1,3
iisc_04,690,16.767515,0,1,3
iisc_04,876,17.888539,0,1,3
iisc_04,559,18.191027,0,1,3
iisc_04,-6662,1000.000000,1,1,0
iisc_04,675,16.616313,0,1,3
iisc_04,-5676,1000.000000,1,1,0
iisc_04,740,18.200835,0,1,3
iisc_04,447,16.834227,0,1,3
iisc_04,851,18.017252,0,1,3
iisc_04,-7463,1000.000000,1,1,0
iisc_04,805,17.404215,0,1,3
iisc_04,1609,17.871243,0,1,3
iisc_04,973,17.225955,0,1,3
iisc_04,778,16.773392,0,1,3
iisc_04,1099,17.670838,0,1,3
iisc_04,783,18.527802,0,1,3
iisc_04,703,17.432850,0,1,3
iisc_04,576,18.113827,0,1,3
iisc_04,1385,18.617431,0,1,3
iisc_04,-5860,1000.000000,1,1,0
iisc_04,1922,19.567857,1,0,1
iisc_04,1728,17.827581,0,1,3
iisc_04,536,16.613555,0,1,3
iisc_04,1071,17.101757,0,1,3
iisc_04,897,16.497023,0,1,3
iisc_04,-6385,1000.000000,1,1,0
iisc_04,1707,18.018947,0,1,3
iisc_04,1056,16.930441,0,1,3
iisc_04,947,17.431268,0,1,3
iisc_04,2094,18.634471,0,0,2
iisc_04,894,17.691716,0,1,3
iisc_04,630,17.343116,0,1,3
iisc_04,-6213,1000.000000,1,1,0
iisc_04,1164,18.345197,0,1,3
iisc_04,1143,17.952639,0,1,3
iisc_04,536,18.096973,0,1,3
iisc_04,516,17.334128,0,1,3
iisc_05,478,19.473324,0,1,3
iisc_05,359,17.430918,0,1,3
iisc_05,362,17.016927,0,1,3
iisc_05,604,18.330228,0,1,3
iisc_05,379,16.838421,0,1,3
iisc_05,510,17.804853,0,1,3
iisc_05,-5808,1000.000000,1,1,0
iisc_05,320,16.498632,0,1,3
iisc_05,765,18.181420,0,1,3
iisc_05,-1073,1000.000000,0,0,1
iisc_05,-5582,1000.000000,1,1,0
iisc_05,357,17.091326,0,1,3
iisc_05,351,16.360965,0,1,3
iisc_05,454,18.010949,0,1,3
iisc_05,376,18.760353,0,1,3
iisc_05,648,16.840053,0,1,3
iisc_05,441,17.104426,0,1,3
iisc_05,423,17.327677,0,1,3
iisc_05,1352,19.607503,0,1,3
iisc_05,-6539,1000.000000,1,1,0
iisc_05,563,19.322258,0,1,3
iisc_05,426,18.835825,1,0,1
iisc_05,604,17.843633,0,1,3
iisc_05,505,19.056190,0,1,3
iisc_05,544,16.702352,0,1,3
iisc_05,411,17.020757,0,1,3
iisc_05,672,18.648923,0,1,3
iisc_05,475,18.859771,0,1,3
iisc_05,424,16.794394,0,1,3
iisc_05,438,18.430312,0,1,3
iisc_05,395,16.878528,0,1,3
iisc_05,-6169,1000.000000,1,1,0
iisc_05,563,19.161459,0,1,3
iisc_05,-6076,1000.000000,1,1,0
iisc_05,-5710,1000.000000,1,1,0
iisc_05,379,16.268150,0,1,3
iisc_05,382,18.183146,0,1,3
iisc_05,486,19.580110,0,1,3
iisc_05,-381,1000.000000,1,0,1
iisc_05,609,17.792909,0,1,3
iisc_05,446,17.715052,0,1,3
iisc_05,581,18.639761,0,1,3
iisc_05,899,18.625704,0,1,3
iisc_05,436,18.889878,0,1,3
iisc_05,458,17.461928,0,1,3
iisc_05,2864,16.964657,1,1,0
iisc_05,386,18.240451,0,1,3
iisc_05,-4546,1000.000000,0,0,1
iisc_05,-5735,1000.000000,1,1,0
iisc_05,575,18.189833,0,1,3
iisc_05,727,17.226770,0,1,3
iisc_05,1087,18.911640,0,1,3
iisc_05,561,17.624554,0,1,3
iisc_05,389,17.555201,0,1,3
iisc_05,570,20.597700,1,0,1
iisc_05,644,17.570212,0,1,3
iisc_05,496,18.085893,0,1,3
iisc_05,1022,17.438002,0,1,3
iisc_05,441,17.217735,0,1,3
iisc_05,627,18.798568,0,1,3
iisc_05,377,16.079361,0,1,3
iisc_05,409,17.296874,0,1,3
iisc_05,2084,19.510084,1,1,0
iisc_05,475,18.751203,0,1,3
iisc_05,-5747,1000.000000,1,1,0
iisc_05,472,18.615163,0,1,3
iisc_05,1043,22.554870,0,1,3
iisc_05,503,17.081253,0,1,3
iisc_05,568,17.494628,0,1,3
iisc_05,537,17.100606,0,1,3
iisc_05,471,16.392996,0,1,3
iisc_05,371,16.645573,0,1,3
iisc_05,933,18.452972,0,1,3
iisc_05,545,17.676560,0,1,3
iisc_05,542,20.032154,0,1,3
iisc_05,-7141,1000.000000,1,1,0
iisc_05,338,16.169511,1,0,1
iisc_05,454,18.986806,0,1,3
iisc_05,-5499,1000.000000,1,1,0
iisc_05,614,17.570401,0,1,3
iisc_05,482,16.810956,0,1,3
iisc_05,585,18.055835,0,1,3
iisc_05,527,19.142840,0,1,3
iisc_05,404,16.754635,0,1,3
iisc_05,378,17.682632,0,1,3
iisc_05,796,17.414067,0,1,3
iisc_05,694,17.016423,1,0,1
iisc_05,630,18.247994,0,1,3
iisc_05,552,16.907935,0,1,3
iisc_05,406,18.806494,1,0,1
iisc_05,602,17.953406,0,1,3
iisc_05,883,20.093280,0,1,3
iisc_05,435,17.844185,0,1,3
iisc_05,614,17.453217,0,1,3
iisc_05,473,17.510261,0,1,3
iisc_05,466,19.740490,0,1,3
iisc_05,1244,20.722961,1,0,1
iisc_05,412,18.704211,0,1,3
iisc_05,449,19.161982,0,1,3
iisc_05,441,17.601416,0,1,3
iisc_05,339,19.223414,0,1,3
iisc_05,581,19.103502,0,1,3
iisc_05,664,17.885183,0,1,3
iisc_05,551,17.830533,1,0,1
iisc_05,410,17.311426,0,1,3
iisc_05,376,17.246776,0,1,3
iisc_05,354,16.900045,0,1,3
iisc_05,423,19.486900,0,1,3
iisc_05,482,16.936068,0,1,3
iisc_05,521,17.648261,0,1,3
iisc_05,710,20.079613,0,1,3
iisc_05,422,19.090077,1,0,1
iisc_05,403,17.305397,1,0,1
iisc_05,489,18.575201,0,1,3
iisc_05,434,17.289855,0,1,3
iisc_05,500,17.677162,0,1,3
iisc_05,405,17.382683,0,1,3
iisc_05,2286,20.324805,0,0,2
iisc_05,631,17.921190,1,0,1
iisc_05,-793,1000.000000,1,0,1
iisc_05,585,18.091564,1,0,1
iisc_05,672,18.453078,0,1,3
iisc_05,371,16.229274,0,1,3
iisc_05,319,16.222885,0,1,3
iisc_05,501,19.414426,0,1,3
iisc_05,-6790,1000.000000,1,1,0
iisc_05,670,16.366862,0,1,3
iisc_05,754,17.222288,0,1,3
iisc_05,324,16.553050,0,1,3
iisc_05,397,16.781403,0,1,3
iisc_05,562,16.837385,0,1,3
iisc_05,678,15.933875,0,1,3
iisc_05,489,17.541704,1,0,1
iisc_05,475,16.718934,0,1,3
iisc_05,695,19.027351,0,1,3
iisc_05,463,16.095877,0,1,3
iisc_05,395,16.826823,0,1,3
iisc_05,433,19.018593,0,1,3
iisc_05,530,15.833869,0,1,3
iisc_05,561,16.583452,0,1,3
iisc_05,560,17.318993,0,1,3
iisc_05,-5832,1000.000000,1,1,0
iisc_05,658,17.403265,0,1,3
iisc_05,376,16.875277,0,1,3
iisc_05,532,17.063883,0,1,3
iisc_05,550,17.796343,0,1,3
iisc_05,-5233,1000.000000,1,1,0
iisc_05,930,17.780766,0,1,3
iisc_05,2757,19.263136,0,0,2
iisc_05,-5754,1000.000000,1,1,0
iisc_05,359,16.045183,0,1,3
iisc_05,452,16.655070,0,1,3
iisc_05,-6387,1000.000000,1,1,0
iisc_05,420,17.448515,0,1,3
iisc_05,630,17.384271,0,1,3
iisc_05,447,16.885825,0,1,3
iisc_05,719,16.956324,1,0,1
