SID,RTms,fbank_likelihood_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_05,500,17.438210,0,1,3
iisc_05,585,17.641273,0,1,3
iisc_05,824,16.754466,0,1,3
iisc_05,-5903,1000.000000,1,1,0
iisc_05,-6194,1000.000000,0,0,1
iisc_05,398,17.220822,0,1,3
iisc_05,669,16.889034,0,1,3
iisc_05,553,18.700359,0,1,3
iisc_05,1771,17.286795,0,1,3
iisc_05,-6662,1000.000000,1,1,0
iisc_05,422,16.646719,0,1,3
iisc_05,-5676,1000.000000,1,1,0
iisc_05,567,17.863418,0,1,3
iisc_05,444,16.941783,0,1,3
iisc_05,519,18.242247,0,1,3
iisc_05,-7463,1000.000000,1,1,0
iisc_05,482,17.145311,0,1,3
iisc_05,457,16.874009,0,1,3
iisc_05,427,16.853499,0,1,3
iisc_05,656,16.957666,0,1,3
iisc_05,471,16.709591,0,1,3
iisc_05,393,16.819512,0,1,3
iisc_05,815,17.618861,0,1,3
iisc_05,1554,18.144495,0,1,3
iisc_05,1114,18.861651,0,1,3
iisc_05,-5860,1000.000000,1,1,0
iisc_05,655,18.404539,1,0,1
iisc_05,495,17.667896,0,1,3
iisc_05,606,17.604660,0,1,3
iisc_05,1119,17.204386,0,1,3
iisc_05,685,16.660527,0,1,3
iisc_05,2426,16.964085,1,1,0
iisc_05,663,17.745592,0,1,3
iisc_05,386,17.059700,0,1,3
iisc_05,458,17.124106,0,1,3
iisc_05,764,17.340111,0,1,3
iisc_05,535,17.394865,0,1,3
iisc_05,514,17.627141,0,1,3
iisc_05,-6213,1000.000000,1,1,0
iisc_05,568,17.826393,0,1,3
iisc_05,505,17.018401,0,1,3
iisc_05,687,17.666724,0,1,3
iisc_05,642,17.356561,0,1,3
iisc_06,714,17.538426,0,1,3
iisc_06,669,19.263223,0,1,3
iisc_06,515,17.410411,0,1,3
iisc_06,1013,18.677093,0,1,3
iisc_06,563,16.913309,0,1,3
iisc_06,692,18.435697,0,1,3
iisc_06,-5808,1000.000000,1,1,0
iisc_06,954,16.651238,0,1,3
iisc_06,452,17.251959,0,1,3
iisc_06,563,17.461640,0,1,3
iisc_06,-5582,1000.000000,1,1,0
iisc_06,682,17.914772,0,1,3
iisc_06,436,17.200379,0,1,3
iisc_06,357,17.640507,0,1,3
iisc_06,649,20.427033,0,1,3
iisc_06,435,16.911635,0,1,3
iisc_06,562,17.361236,0,1,3
iisc_06,431,18.093808,0,1,3
iisc_06,564,18.878997,0,1,3
iisc_06,-6539,1000.000000,1,1,0
iisc_06,452,18.471411,0,1,3
iisc_06,386,17.431032,1,0,1
iisc_06,480,17.571889,0,1,3
iisc_06,591,18.041602,0,1,3
iisc_06,420,16.257723,0,1,3
iisc_06,767,19.835890,0,1,3
iisc_06,804,18.646231,0,1,3
iisc_06,511,18.805913,0,1,3
iisc_06,564,17.755750,0,1,3
iisc_06,739,20.336618,0,1,3
iisc_06,671,18.368364,0,1,3
iisc_06,-6169,1000.000000,1,1,0
iisc_06,869,20.426584,0,1,3
iisc_06,-6076,1000.000000,1,1,0
iisc_06,589,17.095083,1,0,1
iisc_06,712,16.401460,0,1,3
iisc_06,500,18.128248,0,1,3
iisc_06,409,19.726756,0,1,3
iisc_06,752,19.300807,1,0,1
iisc_06,613,18.006564,0,1,3
iisc_06,600,17.445602,0,1,3
iisc_06,817,18.181077,0,1,3
iisc_06,970,18.671115,0,1,3
iisc_06,652,19.620824,0,1,3
iisc_06,413,17.648716,0,1,3
iisc_06,-6529,1000.000000,1,1,0
iisc_06,402,18.751276,0,1,3
iisc_06,413,16.440998,0,1,3
iisc_06,-5735,1000.000000,1,1,0
iisc_06,539,17.960086,0,1,3
iisc_06,592,17.469656,0,1,3
iisc_06,630,18.566883,0,1,3
iisc_06,1001,19.640043,0,1,3
iisc_06,403,17.582029,0,1,3
iisc_06,2599,16.638641,1,1,0
iisc_06,631,17.635236,0,1,3
iisc_06,720,18.439931,0,1,3
iisc_06,814,17.138315,0,1,3
iisc_06,595,17.932975,0,1,3
iisc_06,490,17.840841,0,1,3
iisc_06,397,16.710723,0,1,3
iisc_06,438,17.545412,0,1,3
iisc_06,1986,19.048859,1,0,1
iisc_06,426,16.933262,0,1,3
iisc_06,-3207,1000.000000,1,0,1
iisc_06,537,18.265227,0,1,3
iisc_06,746,21.808194,0,1,3
iisc_06,367,17.016318,0,1,3
iisc_06,380,18.437849,0,1,3
iisc_06,404,16.984567,0,1,3
iisc_06,565,17.357781,0,1,3
iisc_06,505,17.154548,0,1,3
iisc_06,423,18.348952,0,1,3
iisc_06,495,18.106735,0,1,3
iisc_06,432,19.597832,0,1,3
iisc_06,-7141,1000.000000,1,1,0
iisc_06,245,17.685129,1,0,1
iisc_06,679,18.223059,0,1,3
iisc_06,-5499,1000.000000,1,1,0
iisc_06,452,17.392308,0,1,3
iisc_06,548,17.454850,0,1,3
iisc_06,461,18.266088,0,1,3
iisc_06,579,18.382943,0,1,3
iisc_06,757,17.374261,0,1,3
iisc_06,586,18.974177,0,1,3
iisc_06,515,17.525821,0,1,3
iisc_06,395,16.897637,1,0,1
iisc_06,910,18.364625,0,1,3
iisc_06,677,17.610388,0,1,3
iisc_06,526,18.679343,1,0,1
iisc_06,448,17.964884,0,1,3
iisc_06,646,18.433461,0,1,3
iisc_06,436,17.845239,0,1,3
iisc_06,999,17.978108,0,1,3
iisc_06,608,17.526949,0,1,3
iisc_06,713,20.247189,0,1,3
iisc_06,-5900,1000.000000,1,1,0
iisc_06,551,19.305354,0,1,3
iisc_06,570,19.219615,0,1,3
iisc_06,476,18.025280,0,1,3
iisc_06,653,19.733712,0,1,3
iisc_06,1025,19.459301,0,1,3
iisc_06,464,17.307863,0,1,3
iisc_06,-5878,1000.000000,1,1,0
iisc_06,583,17.536696,0,1,3
iisc_06,671,17.799252,0,1,3
iisc_06,897,17.796949,0,1,3
iisc_06,542,21.483708,0,1,3
iisc_06,1055,18.527325,0,1,3
iisc_06,564,18.929576,0,1,3
iisc_06,561,19.539421,0,1,3
iisc_06,611,19.561731,1,0,1
iisc_06,464,17.614086,1,0,1
iisc_06,522,18.661991,0,1,3
iisc_06,655,18.555210,0,1,3
iisc_06,700,17.763699,0,1,3
iisc_06,810,18.871482,0,1,3
iisc_06,-6261,1000.000000,0,0,1
iisc_06,-5530,1000.000000,1,1,0
iisc_06,-5431,1000.000000,1,1,0
iisc_06,600,17.030893,1,0,1
iisc_06,761,18.849943,0,1,3
iisc_06,773,18.532930,0,1,3
iisc_06,487,18.246833,0,1,3
iisc_06,631,18.228815,0,1,3
iisc_06,-6790,1000.000000,1,1,0
iisc_06,721,16.690387,0,1,3
iisc_06,530,16.958188,0,1,3
iisc_06,638,17.559192,0,1,3
iisc_06,506,16.809709,0,1,3
iisc_06,681,16.488676,0,1,3
iisc_06,975,16.867038,0,1,3
iisc_06,-5355,1000.000000,1,1,0
iisc_06,398,16.573627,0,1,3
iisc_06,915,18.747720,0,1,3
iisc_06,877,16.297869,0,1,3
iisc_06,564,16.654795,0,1,3
iisc_06,559,18.536149,0,1,3
iisc_06,366,16.029186,0,1,3
iisc_06,578,16.603371,0,1,3
iisc_06,497,16.233965,0,1,3
iisc_06,-5832,1000.000000,1,1,0
iisc_06,493,17.126073,0,1,3
iisc_06,482,18.045138,0,1,3
iisc_06,485,17.413255,0,1,3
iisc_06,767,18.061006,0,1,3
iisc_06,-5233,1000.000000,1,1,0
iisc_06,800,17.077443,0,1,3
iisc_06,663,18.275262,0,1,3
iisc_06,1071,16.146051,1,0,1
iisc_06,542,16.387783,0,1,3
iisc_06,488,16.142775,0,1,3
iisc_06,-6387,1000.000000,1,1,0
iisc_06,512,16.582924,0,1,3
iisc_06,480,17.676897,0,1,3
iisc_06,483,17.172237,0,1,3
iisc_06,-5769,1000.000000,1,1,0
iisc_06,390,17.374744,0,1,3
iisc_06,588,17.641338,0,1,3
iisc_06,735,16.058969,0,1,3
iisc_06,-2071,1000.000000,1,0,1
iisc_06,878,18.380214,0,1,3
iisc_06,500,16.852510,0,1,3
iisc_06,-956,1000.000000,0,0,1
iisc_06,-577,1000.000000,0,0,1
iisc_06,791,17.618795,0,1,3
iisc_06,-6662,1000.000000,1,1,0
iisc_06,536,16.588800,0,1,3
iisc_06,997,18.760601,1,0,1
iisc_06,586,18.866733,0,1,3
iisc_06,584,17.220541,0,1,3
iisc_06,431,18.416120,0,1,3
iisc_06,-1482,1000.000000,1,0,1
iisc_06,459,17.813258,0,1,3
iisc_06,605,17.233680,0,1,3
iisc_06,488,16.887633,0,1,3
iisc_06,-418,1000.000000,0,0,1
iisc_06,554,16.849128,0,1,3
iisc_06,896,17.382872,0,1,3
iisc_06,557,18.765203,0,1,3
iisc_06,754,17.419392,0,1,3
iisc_06,-9486,1000.000000,0,0,1
iisc_06,-5860,1000.000000,1,1,0
iisc_06,-5185,1000.000000,1,1,0
iisc_06,436,17.448065,0,1,3
iisc_06,478,17.096820,0,1,3
iisc_06,1454,17.964392,0,1,3
iisc_06,454,16.268108,0,1,3
iisc_06,-6385,1000.000000,1,1,0
iisc_06,805,17.747085,0,1,3
iisc_06,514,19.180414,0,1,3
iisc_06,488,17.165591,0,1,3
iisc_06,741,17.313533,0,1,3
iisc_06,627,17.481786,0,1,3
iisc_06,-2003,1000.000000,0,0,1
iisc_06,513,17.449057,1,0,1
iisc_06,531,17.732973,0,1,3
iisc_06,499,17.266149,0,1,3
iisc_06,783,17.411541,0,1,3
iisc_06,440,17.406770,0,1,3
iisc_07,1041,17.381279,0,1,3
iisc_07,1013,18.663657,0,1,3
iisc_07,770,18.328075,0,1,3
iisc_07,730,18.549819,0,1,3
iisc_07,1146,16.951629,0,1,3
iisc_07,653,17.767021,0,1,3
iisc_07,-5808,1000.000000,1,1,0
iisc_07,800,16.032416,0,1,3
iisc_07,780,18.845407,0,1,3
iisc_07,572,17.781608,0,1,3
iisc_07,-5582,1000.000000,1,1,0
iisc_07,667,17.236797,0,1,3
iisc_07,670,16.746569,0,1,3
iisc_07,769,16.950085,0,1,3
iisc_07,972,19.261907,0,1,3
iisc_07,758,16.845385,0,1,3
iisc_07,708,17.091818,0,1,3
iisc_07,699,17.649289,0,1,3
iisc_07,3085,18.634069,0,0,2
iisc_07,-6539,1000.000000,1,1,0
iisc_07,770,19.181388,0,1,3
iisc_07,1313,20.261075,1,0,1
iisc_07,806,18.261055,0,1,3
iisc_07,726,19.180750,0,1,3
iisc_07,891,16.859883,0,1,3
iisc_07,878,20.717098,0,1,3
iisc_07,811,18.842920,0,1,3
iisc_07,438,20.977074,0,1,3
iisc_07,701,18.831238,0,1,3
iisc_07,426,18.536323,0,1,3
iisc_07,923,16.112873,0,1,3
iisc_07,-6169,1000.000000,1,1,0
iisc_07,1645,18.528067,0,1,3
iisc_07,-6076,1000.000000,1,1,0
iisc_07,-5710,1000.000000,1,1,0
iisc_07,647,16.498904,0,1,3
iisc_07,295,17.486717,0,1,3
iisc_07,789,18.257995,0,1,3
iisc_07,-5637,1000.000000,1,1,0
iisc_07,311,17.514732,0,1,3
iisc_07,562,17.485281,0,1,3
iisc_07,1156,18.864741,0,1,3
iisc_07,678,17.693504,0,1,3
iisc_07,592,18.287576,0,1,3
iisc_07,583,18.330179,0,1,3
iisc_07,-6529,1000.000000,1,1,0
iisc_07,903,18.860272,0,1,3
iisc_07,459,16.662469,0,1,3
iisc_07,-5735,1000.000000,1,1,0
iisc_07,526,17.530864,0,1,3
iisc_07,1099,17.231189,0,1,3
iisc_07,1089,19.002180,0,1,3
iisc_07,652,17.002559,0,1,3
iisc_07,569,18.628803,0,1,3
iisc_07,-5605,1000.000000,1,1,0
iisc_07,634,17.251197,0,1,3
iisc_07,1112,19.426057,0,1,3
iisc_07,840,16.785644,0,1,3
iisc_07,1118,19.474506,0,1,3
iisc_07,1127,18.389557,0,1,3
iisc_07,1021,18.599097,0,1,3
iisc_07,945,17.176418,0,1,3
iisc_07,-5637,1000.000000,1,1,0
iisc_07,430,17.829046,0,1,3
iisc_07,-5747,1000.000000,1,1,0
iisc_07,839,19.498402,0,1,3
iisc_07,423,18.772159,0,1,3
iisc_07,766,18.434982,0,1,3
iisc_07,839,19.768127,0,1,3
iisc_07,1073,17.882845,0,1,3
iisc_07,544,16.568115,0,1,3
iisc_07,539,17.176435,0,1,3
iisc_07,797,18.025888,0,1,3
iisc_07,712,17.100725,0,1,3
iisc_07,926,19.341126,0,1,3
iisc_07,-7141,1000.000000,1,1,0
iisc_07,719,17.861528,1,0,1
iisc_07,578,19.096058,0,1,3
iisc_07,-5499,1000.000000,1,1,0
iisc_07,492,17.418039,0,1,3
iisc_07,500,17.931217,0,1,3
iisc_07,877,18.255466,0,1,3
iisc_07,644,17.685435,0,1,3
iisc_07,780,18.006260,0,1,3
iisc_07,876,19.982344,0,1,3
iisc_07,874,17.903624,0,1,3
iisc_07,677,17.015279,1,0,1
iisc_07,1308,18.770521,0,1,3
iisc_07,545,17.435316,0,1,3
iisc_07,-6495,1000.000000,1,1,0
iisc_07,1007,17.893455,0,1,3
iisc_07,822,19.596053,0,1,3
iisc_07,746,18.128400,0,1,3
iisc_07,909,18.033274,0,1,3
iisc_07,793,17.571603,0,1,3
iisc_07,1305,19.559013,0,1,3
iisc_07,-5900,1000.000000,1,1,0
iisc_07,946,18.583639,0,1,3
iisc_07,738,18.296224,0,1,3
iisc_07,703,17.543335,0,1,3
iisc_07,1106,20.285267,0,1,3
iisc_07,758,19.672692,0,1,3
iisc_07,416,16.678164,0,1,3
iisc_07,-5878,1000.000000,1,1,0
iisc_07,656,17.550311,0,1,3
iisc_07,492,17.655685,0,1,3
iisc_07,916,17.779469,0,1,3
iisc_07,397,18.901411,0,1,3
iisc_07,704,17.089284,0,1,3
iisc_07,783,19.230856,0,1,3
iisc_07,857,19.692489,0,1,3
iisc_07,575,19.608600,1,0,1
iisc_07,1471,18.799038,1,0,1
iisc_07,721,18.783532,0,1,3
iisc_07,813,18.648620,0,1,3
iisc_07,1485,18.484215,0,1,3
iisc_07,758,18.329630,0,1,3
iisc_07,645,19.390238,0,1,3
iisc_07,-5530,1000.000000,1,1,0
iisc_07,-5431,1000.000000,1,1,0
iisc_07,-5913,1000.000000,1,1,0
iisc_07,732,18.682614,0,1,3
iisc_07,1153,17.891377,0,1,3
iisc_07,890,18.756051,0,1,3
iisc_07,1180,18.749687,0,1,3
iisc_07,-6790,1000.000000,1,1,0
iisc_07,1030,16.697550,0,1,3
iisc_07,1028,17.581372,0,1,3
iisc_07,566,17.675366,0,1,3
iisc_07,485,16.684978,0,1,3
iisc_07,972,18.805671,0,1,3
iisc_07,1354,17.568933,0,1,3
iisc_07,398,17.417291,1,0,1
iisc_07,778,17.512039,0,1,3
iisc_07,920,18.791350,0,1,3
iisc_07,959,16.305529,0,1,3
iisc_07,526,16.729241,0,1,3
iisc_07,864,17.424249,0,1,3
iisc_07,830,16.593579,0,1,3
iisc_07,549,16.501918,0,1,3
iisc_07,547,17.309951,0,1,3
iisc_07,-5832,1000.000000,1,1,0
iisc_07,851,17.731596,0,1,3
iisc_07,796,18.017829,0,1,3
iisc_07,775,17.981714,0,1,3
iisc_07,757,18.131707,0,1,3
iisc_07,-5233,1000.000000,1,1,0
iisc_07,-229,1000.000000,0,0,1
iisc_07,857,17.567462,0,1,3
iisc_07,-5754,1000.000000,1,1,0
iisc_07,434,15.808586,0,1,3
iisc_07,3458,18.563521,0,0,2
iisc_07,-6387,1000.000000,1,1,0
iisc_07,545,17.348135,0,1,3
iisc_07,1410,17.033587,0,1,3
iisc_07,1009,17.549220,0,1,3
iisc_07,-5769,1000.000000,1,1,0
iisc_07,1062,18.657391,0,1,3
iisc_07,-5910,1000.000000,0,0,1
iisc_07,810,16.523810,0,1,3
iisc_07,-5903,1000.000000,1,1,0
iisc_07,1288,18.413720,0,1,3
iisc_07,926,17.475624,0,1,3
iisc_07,521,17.181737,0,1,3
iisc_07,1050,17.856653,0,1,3
iisc_07,2332,17.821342,0,0,2
iisc_07,-6662,1000.000000,1,1,0
iisc_07,499,16.775961,0,1,3
iisc_07,483,18.387263,1,0,1
iisc_07,431,17.570762,0,1,3
iisc_07,502,16.975646,0,1,3
iisc_07,823,18.208616,0,1,3
iisc_07,-7463,1000.000000,1,1,0
iisc_07,901,17.338993,0,1,3
iisc_07,904,17.645419,0,1,3
iisc_07,417,16.882217,0,1,3
iisc_07,355,16.756484,0,1,3
iisc_07,402,16.829194,0,1,3
iisc_07,757,17.773895,0,1,3
iisc_07,496,17.548915,0,1,3
iisc_07,585,17.768825,0,1,3
iisc_07,2141,17.333621,0,0,2
iisc_07,-5860,1000.000000,1,1,0
iisc_07,-5185,1000.000000,1,1,0
iisc_07,753,16.519644,0,1,3
iisc_07,733,17.192093,0,1,3
iisc_07,-5520,1000.000000,0,0,1
iisc_07,794,16.688823,0,1,3
iisc_07,-6385,1000.000000,1,1,0
iisc_07,1292,16.963238,0,1,3
iisc_07,881,16.991520,0,1,3
iisc_07,715,17.694144,0,1,3
iisc_07,968,18.097010,0,1,3
iisc_07,613,17.680156,0,1,3
iisc_07,664,17.749097,0,1,3
iisc_07,-6213,1000.000000,1,1,0
iisc_07,602,17.636689,0,1,3
iisc_07,685,16.739031,0,1,3
iisc_07,648,18.047659,0,1,3
iisc_07,701,17.695881,0,1,3
iisc_08,742,17.497041,0,1,3
iisc_08,618,19.447258,0,1,3
iisc_08,1000,19.023813,0,1,3
iisc_08,687,18.909474,0,1,3
iisc_08,427,16.615172,0,1,3
iisc_08,479,18.131052,0,1,3
iisc_08,-5808,1000.000000,1,1,0
iisc_08,295,16.255999,0,1,3
iisc_08,574,17.934282,0,1,3
iisc_08,733,17.253807,0,1,3
iisc_08,-5582,1000.000000,1,1,0
iisc_08,709,19.003199,0,1,3
iisc_08,688,17.074697,0,1,3
iisc_08,682,17.239145,0,1,3
iisc_08,595,20.391088,0,1,3
iisc_08,705,17.159179,0,1,3
iisc_08,802,16.897670,0,1,3
iisc_08,363,16.155210,0,1,3
iisc_08,1311,19.765325,0,1,3
iisc_08,-6539,1000.000000,1,1,0
iisc_08,506,18.211577,0,1,3
iisc_08,-5903,1000.000000,1,1,0
iisc_08,415,17.370850,0,1,3
iisc_08,454,18.739281,0,1,3
iisc_08,536,16.498302,0,1,3
iisc_08,620,17.334376,0,1,3
iisc_08,1091,18.409815,0,1,3
iisc_08,477,20.920668,0,1,3
iisc_08,899,17.096311,0,1,3
iisc_08,693,18.740257,0,1,3
iisc_08,480,17.008548,0,1,3
iisc_08,-6169,1000.000000,1,1,0
iisc_08,590,19.134861,0,1,3
iisc_08,-3213,1000.000000,1,0,1
iisc_08,533,17.084407,1,0,1
iisc_08,395,15.940538,0,1,3
iisc_08,597,19.874912,0,1,3
iisc_08,416,19.931546,0,1,3
iisc_08,-5637,1000.000000,1,1,0
iisc_08,467,17.270887,0,1,3
iisc_08,439,17.707503,0,1,3
iisc_08,915,18.325312,0,1,3
iisc_08,1027,18.467755,0,1,3
iisc_08,443,19.005132,0,1,3
iisc_08,533,17.129839,0,1,3
iisc_08,-6529,1000.000000,1,1,0
iisc_08,1095,18.598072,0,1,3
iisc_08,605,17.332021,0,1,3
iisc_08,-5735,1000.000000,1,1,0
iisc_08,559,18.088162,0,1,3
iisc_08,693,17.138150,0,1,3
iisc_08,558,17.793548,0,1,3
iisc_08,591,16.973359,0,1,3
iisc_08,715,18.625893,0,1,3
iisc_08,1560,16.359094,1,0,1
iisc_08,592,16.949964,0,1,3
iisc_08,622,18.016802,0,1,3
iisc_08,2097,16.926825,0,0,2
iisc_08,505,17.915919,0,1,3
iisc_08,701,19.336007,0,1,3
iisc_08,-7578,1000.000000,0,0,1
iisc_08,757,17.728834,0,1,3
iisc_08,-3092,1000.000000,1,0,1
iisc_08,485,18.784298,0,1,3
iisc_08,-5747,1000.000000,1,1,0
iisc_08,441,18.579771,0,1,3
iisc_08,771,22.593076,0,1,3
iisc_08,283,16.623460,0,1,3
iisc_08,589,16.864475,0,1,3
iisc_08,310,16.157129,0,1,3
iisc_08,526,16.515201,0,1,3
iisc_08,416,17.215801,0,1,3
iisc_08,3313,19.095507,0,0,2
iisc_08,667,17.227557,0,1,3
iisc_08,615,18.818234,0,1,3
iisc_08,-7141,1000.000000,1,1,0
iisc_08,-6991,1000.000000,1,1,0
iisc_08,742,18.796904,0,1,3
iisc_08,-5499,1000.000000,1,1,0
iisc_08,566,16.386463,0,1,3
iisc_08,1085,18.640363,0,1,3
iisc_08,416,18.607630,0,1,3
iisc_08,665,17.683864,0,1,3
iisc_08,553,16.861135,0,1,3
iisc_08,729,19.649213,0,1,3
iisc_08,1260,17.880654,0,1,3
iisc_08,-5450,1000.000000,1,1,0
iisc_08,827,18.426574,0,1,3
iisc_08,807,17.244223,0,1,3
iisc_08,669,18.445008,1,0,1
iisc_08,824,18.054337,0,1,3
iisc_08,799,19.491072,0,1,3
iisc_08,1279,18.878648,0,1,3
iisc_08,1108,17.865914,0,1,3
iisc_08,595,18.046176,0,1,3
iisc_08,848,21.731669,0,1,3
iisc_08,-5900,1000.000000,1,1,0
iisc_08,618,19.021791,0,1,3
iisc_08,567,19.219663,0,1,3
iisc_08,895,17.684289,0,1,3
iisc_08,802,19.505263,0,1,3
iisc_08,671,18.727121,0,1,3
iisc_08,544,17.436009,0,1,3
iisc_08,-5878,1000.000000,1,1,0
iisc_08,519,17.611098,0,1,3
iisc_08,513,17.055083,0,1,3
iisc_08,774,17.642107,0,1,3
iisc_08,742,20.294786,0,1,3
iisc_08,-7259,1000.000000,0,0,1
iisc_08,453,18.451768,0,1,3
iisc_08,468,19.070586,0,1,3
iisc_08,-2279,1000.000000,1,0,1
iisc_08,-5446,1000.000000,1,1,0
iisc_08,534,18.790293,0,1,3
iisc_08,725,18.606364,0,1,3
iisc_08,539,17.702523,0,1,3
iisc_08,479,18.429445,0,1,3
iisc_08,826,21.166741,0,1,3
iisc_08,629,17.581866,1,0,1
iisc_08,-571,1000.000000,1,0,1
iisc_08,581,18.094428,1,0,1
iisc_08,929,18.077486,0,1,3
iisc_08,458,16.829627,0,1,3
iisc_08,408,16.766085,0,1,3
iisc_08,420,18.253556,0,1,3
iisc_08,-6790,1000.000000,1,1,0
iisc_08,490,17.339253,0,1,3
iisc_08,574,16.773310,0,1,3
iisc_08,847,18.124184,0,1,3
iisc_08,430,16.971765,0,1,3
iisc_08,558,16.441556,0,1,3
iisc_08,1142,17.547587,0,1,3
iisc_08,-5355,1000.000000,1,1,0
iisc_08,1268,18.087976,0,1,3
iisc_08,486,17.861050,0,1,3
iisc_08,478,15.896743,0,1,3
iisc_08,415,17.009658,0,1,3
iisc_08,532,17.251819,0,1,3
iisc_08,669,16.206120,0,1,3
iisc_08,551,17.240666,0,1,3
iisc_08,556,17.118109,0,1,3
iisc_08,-5832,1000.000000,1,1,0
iisc_08,849,17.721249,0,1,3
iisc_08,519,17.938893,0,1,3
iisc_08,587,17.228792,0,1,3
iisc_08,603,17.961643,0,1,3
iisc_08,-5233,1000.000000,1,1,0
iisc_08,709,17.756778,0,1,3
iisc_08,762,18.086024,0,1,3
iisc_08,-5754,1000.000000,1,1,0
iisc_08,363,15.897181,0,1,3
iisc_08,627,16.375213,0,1,3
iisc_08,-6387,1000.000000,1,1,0
iisc_08,495,16.683975,0,1,3
iisc_08,416,17.214694,0,1,3
iisc_08,490,16.676677,0,1,3
iisc_08,-5769,1000.000000,1,1,0
iisc_08,797,18.464714,0,1,3
iisc_08,472,17.179197,0,1,3
iisc_08,884,16.591654,0,1,3
iisc_08,902,19.448570,1,0,1
iisc_08,-2138,1000.000000,0,0,1
iisc_08,755,17.379227,0,1,3
iisc_08,1015,17.673829,0,1,3
iisc_08,863,17.468637,0,1,3
iisc_08,658,17.771214,0,1,3
iisc_08,-6662,1000.000000,1,1,0
iisc_08,427,16.436445,0,1,3
iisc_08,3432,17.757931,1,1,0
iisc_08,740,18.278397,0,1,3
iisc_08,871,17.469063,0,1,3
iisc_08,458,18.486830,0,1,3
iisc_08,-7463,1000.000000,1,1,0
iisc_08,461,16.949146,0,1,3
iisc_08,554,17.474397,0,1,3
iisc_08,459,16.779883,0,1,3
iisc_08,393,16.483849,0,1,3
iisc_08,585,17.435107,0,1,3
iisc_08,460,17.669697,0,1,3
iisc_08,689,17.475622,0,1,3
iisc_08,1130,18.121524,0,1,3
iisc_08,1512,18.341909,0,1,3
iisc_08,-5860,1000.000000,1,1,0
iisc_08,-5185,1000.000000,1,1,0
iisc_08,558,16.914894,0,1,3
iisc_08,471,16.691961,0,1,3
iisc_08,746,17.310988,0,1,3
iisc_08,747,17.151320,0,1,3
iisc_08,-6385,1000.000000,1,1,0
iisc_08,-6204,1000.000000,0,0,1
iisc_08,584,17.771080,0,1,3
iisc_08,608,17.185257,0,1,3
iisc_08,1290,18.736984,0,1,3
iisc_08,615,17.397053,0,1,3
iisc_08,636,17.817353,0,1,3
iisc_08,-6213,1000.000000,1,1,0
iisc_08,1427,17.935378,0,1,3
iisc_08,658,16.862759,0,1,3
iisc_08,633,17.759725,0,1,3
iisc_08,365,17.285304,0,1,3
