SID,RTms,ivec_cosine_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_02,1082,0.858198,0,1,3
iisc_02,669,0.900242,1,0,1
iisc_02,-5431,0.654711,1,1,0
iisc_02,-5913,0.751194,1,1,0
iisc_02,1243,1.039555,0,1,3
iisc_02,380,1.055806,0,1,3
iisc_02,1037,1.028480,0,1,3
iisc_02,737,1.050229,0,1,3
iisc_02,-6790,0.691530,1,1,0
iisc_02,438,0.910506,0,1,3
iisc_02,810,1.164866,0,1,3
iisc_02,537,1.084094,0,1,3
iisc_02,1581,1.035366,0,1,3
iisc_02,1105,0.676689,0,1,3
iisc_02,1351,0.960541,0,1,3
iisc_02,689,0.762833,1,0,1
iisc_02,1117,1.075822,0,1,3
iisc_02,714,1.001011,0,1,3
iisc_02,239,0.903889,0,1,3
iisc_02,556,1.134065,0,1,3
iisc_02,839,1.047537,0,1,3
iisc_02,1389,1.014468,0,1,3
iisc_02,415,1.119007,0,1,3
iisc_02,848,1.009195,0,1,3
iisc_02,-5832,0.766896,1,1,0
iisc_02,2091,1.063774,0,0,2
iisc_02,1100,1.150028,0,1,3
iisc_02,750,0.935021,0,1,3
iisc_02,612,0.943462,0,1,3
iisc_02,-5233,0.648100,1,1,0
iisc_02,990,0.869142,0,1,3
iisc_02,1016,0.920508,0,1,3
iisc_02,-5754,0.652677,1,1,0
iisc_02,564,1.172816,0,1,3
iisc_02,1237,0.955918,0,1,3
iisc_02,-6387,0.610384,1,1,0
iisc_02,836,0.971669,0,1,3
iisc_02,763,1.054372,0,1,3
iisc_02,834,0.988456,0,1,3
iisc_02,-5769,0.768995,1,1,0
iisc_02,813,1.085066,0,1,3
iisc_02,758,1.015060,0,1,3
iisc_02,1144,1.061960,0,1,3
iisc_02,1179,0.812572,1,0,1
iisc_02,1101,0.947968,0,1,3
iisc_02,959,0.938545,0,1,3
iisc_02,584,0.860229,0,1,3
iisc_02,1286,1.004617,0,1,3
iisc_02,749,0.928435,0,1,3
iisc_02,-6662,0.839605,1,1,0
iisc_02,986,1.158117,0,1,3
iisc_02,3558,0.716383,1,1,0
iisc_02,1027,1.121678,0,1,3
iisc_02,2091,1.161450,0,0,2
iisc_02,523,0.979612,0,1,3
iisc_02,-7463,0.799687,1,1,0
iisc_02,815,1.027561,0,1,3
iisc_02,788,1.019810,0,1,3
iisc_02,1292,1.063686,0,1,3
iisc_02,768,0.971239,0,1,3
iisc_02,812,0.956926,0,1,3
iisc_02,342,0.884453,0,1,3
iisc_02,1318,1.010590,0,1,3
iisc_02,1390,1.101749,0,1,3
iisc_02,1663,0.947884,0,1,3
iisc_02,-5860,0.842145,1,1,0
iisc_02,-5185,0.751142,1,1,0
iisc_02,785,1.052280,0,1,3
iisc_02,806,1.186140,0,1,3
iisc_02,1651,1.083656,0,1,3
iisc_02,731,0.922079,0,1,3
iisc_02,-6385,0.857511,1,1,0
iisc_02,186,1.005509,0,0,1
iisc_02,557,1.038673,0,1,3
iisc_02,751,0.995564,0,1,3
iisc_02,1483,1.099740,0,1,3
iisc_02,604,1.150556,0,1,3
iisc_02,484,1.038838,0,1,3
iisc_02,1008,0.712431,1,0,1
iisc_02,1152,0.884206,0,1,3
iisc_02,1056,1.020723,0,1,3
iisc_02,1204,1.147763,0,1,3
iisc_02,613,1.075847,0,1,3
iisc_03,435,1.072485,0,1,3
iisc_03,640,1.019430,0,1,3
iisc_03,1048,1.124742,0,1,3
iisc_03,1380,0.998407,0,1,3
iisc_03,545,0.967719,0,1,3
iisc_03,537,1.088874,0,1,3
iisc_03,-5808,0.648251,1,1,0
iisc_03,397,1.044851,0,1,3
iisc_03,459,0.829529,0,1,3
iisc_03,554,1.070510,0,1,3
iisc_03,-5582,0.683995,1,1,0
iisc_03,574,0.947972,0,1,3
iisc_03,1054,0.965020,0,1,3
iisc_03,1087,1.143863,0,1,3
iisc_03,968,0.968898,0,1,3
iisc_03,445,1.055825,0,1,3
iisc_03,399,0.984143,0,1,3
iisc_03,443,1.162035,0,1,3
iisc_03,729,1.050352,0,1,3
iisc_03,-1195,NaN,1,0,1
iisc_03,638,0.871383,0,1,3
iisc_03,613,0.802474,1,0,1
iisc_03,916,0.967464,0,1,3
iisc_03,856,1.132025,0,1,3
iisc_03,704,1.172784,0,1,3
iisc_03,548,1.107664,0,1,3
iisc_03,575,0.955483,0,1,3
iisc_03,294,0.970905,0,1,3
iisc_03,782,1.031284,0,1,3
iisc_03,615,0.987826,0,1,3
iisc_03,547,1.070302,0,1,3
iisc_03,-1123,NaN,1,0,1
iisc_03,1284,1.139894,0,1,3
iisc_03,-6076,0.723478,1,1,0
iisc_03,-5710,0.798695,1,1,0
iisc_03,621,0.888375,0,1,3
iisc_03,479,1.008604,0,1,3
iisc_03,414,0.981454,0,1,3
iisc_03,985,0.741933,1,0,1
iisc_03,895,0.790076,0,1,3
iisc_03,715,1.063351,0,1,3
iisc_03,797,0.911182,0,1,3
iisc_03,-6408,1.008895,0,0,1
iisc_03,365,1.071616,0,1,3
iisc_03,145,1.153051,0,0,1
iisc_03,-6529,0.892217,1,1,0
iisc_03,1044,0.971620,0,1,3
iisc_03,710,0.917768,0,1,3
iisc_03,475,0.750215,1,0,1
iisc_03,721,1.103636,0,1,3
iisc_03,1175,1.017190,0,1,3
iisc_03,1438,0.902315,0,1,3
iisc_03,621,0.965415,0,1,3
iisc_03,745,1.163533,0,1,3
iisc_03,650,0.770892,1,0,1
iisc_03,729,0.948058,0,1,3
iisc_03,668,0.822558,0,1,3
iisc_03,806,0.947050,0,1,3
iisc_03,719,0.844449,0,1,3
iisc_03,1223,1.115964,0,1,3
iisc_03,728,1.069589,0,1,3
iisc_03,708,1.028793,0,1,3
iisc_03,541,0.654575,1,0,1
iisc_03,193,0.960649,0,0,1
iisc_03,-5747,0.632946,1,1,0
iisc_03,397,0.958768,0,1,3
iisc_03,574,0.935045,0,1,3
iisc_03,424,1.107519,0,1,3
iisc_03,530,1.035662,0,1,3
iisc_03,685,1.003690,0,1,3
iisc_03,597,1.269290,0,1,3
iisc_03,652,0.944279,0,1,3
iisc_03,724,0.893191,0,1,3
iisc_03,944,1.002825,0,1,3
iisc_03,1020,1.025262,0,1,3
iisc_03,-7141,0.523526,1,1,0
iisc_03,1108,0.497249,1,0,1
iisc_03,684,0.997778,0,1,3
iisc_03,-5499,0.907674,1,1,0
iisc_03,716,1.034207,0,1,3
iisc_03,554,0.991767,0,1,3
iisc_03,440,0.873859,0,1,3
iisc_03,856,0.884029,0,1,3
iisc_03,671,1.001919,0,1,3
iisc_03,513,0.937894,0,1,3
iisc_03,638,0.875805,0,1,3
iisc_03,869,0.831955,1,0,1
iisc_03,1029,0.933078,0,1,3
iisc_03,890,0.895939,0,1,3
iisc_03,614,0.700118,1,0,1
iisc_03,1050,0.837117,0,1,3
iisc_03,480,1.009943,0,1,3
iisc_03,1586,0.911999,0,1,3
iisc_03,576,0.945674,0,1,3
iisc_03,832,0.994250,0,1,3
iisc_03,835,1.106112,0,1,3
iisc_03,568,0.591658,1,0,1
iisc_03,719,0.911075,0,1,3
iisc_03,716,0.972771,0,1,3
iisc_03,1435,0.975628,0,1,3
iisc_03,754,0.918729,0,1,3
iisc_03,1153,1.023521,0,1,3
iisc_03,652,1.012287,0,1,3
iisc_03,1659,0.692041,1,0,1
iisc_03,472,1.074728,0,1,3
iisc_03,730,0.972662,0,1,3
iisc_03,551,0.923032,0,1,3
iisc_03,768,0.987508,0,1,3
iisc_03,689,0.865630,0,1,3
iisc_03,575,1.134229,0,1,3
iisc_03,493,1.012773,0,1,3
iisc_03,968,0.743659,1,0,1
iisc_03,1444,0.752229,1,0,1
iisc_03,702,1.011095,0,1,3
iisc_03,657,0.956138,0,1,3
iisc_03,586,1.114686,0,1,3
iisc_03,1045,1.191319,0,1,3
iisc_03,920,0.801920,0,1,3
iisc_03,-5530,0.707318,1,1,0
iisc_03,-5431,0.654711,1,1,0
iisc_03,-5913,0.751194,1,1,0
iisc_03,958,1.027461,0,1,3
iisc_03,145,1.086350,0,0,1
iisc_03,802,0.987425,0,1,3
iisc_03,477,0.939840,0,1,3
iisc_03,-6790,0.691530,1,1,0
iisc_03,711,0.993580,0,1,3
iisc_03,576,1.172836,0,1,3
iisc_03,441,1.044402,0,1,3
iisc_03,554,0.999154,0,1,3
iisc_03,475,0.812724,0,1,3
iisc_03,689,0.945151,0,1,3
iisc_03,512,0.766937,1,0,1
iisc_03,513,1.052620,0,1,3
iisc_03,567,1.030612,0,1,3
iisc_03,636,0.971141,0,1,3
iisc_03,718,1.115769,0,1,3
iisc_03,616,1.060431,0,1,3
iisc_03,715,1.020638,0,1,3
iisc_03,741,1.213741,0,1,3
iisc_03,389,1.096632,0,1,3
iisc_03,-5832,0.766896,1,1,0
iisc_03,459,1.137137,0,1,3
iisc_03,523,1.200607,0,1,3
iisc_03,487,0.934108,0,1,3
iisc_03,483,0.927237,0,1,3
iisc_03,-5233,0.648100,1,1,0
iisc_03,831,0.889143,0,1,3
iisc_03,444,0.992542,0,1,3
iisc_03,-5754,0.652677,1,1,0
iisc_03,793,1.180352,0,1,3
iisc_03,519,0.943374,0,1,3
iisc_03,-6387,0.610384,1,1,0
iisc_03,437,0.991492,0,1,3
iisc_03,763,1.054372,0,1,3
iisc_03,494,1.016378,0,1,3
iisc_03,-5769,0.768995,1,1,0
iisc_03,851,1.087164,0,1,3
iisc_03,514,1.020622,0,1,3
iisc_03,1038,1.039510,0,1,3
iisc_03,472,0.905341,1,0,1
iisc_03,481,0.909818,0,1,3
iisc_03,898,0.943965,0,1,3
iisc_03,530,0.888911,0,1,3
iisc_03,500,1.073538,0,1,3
iisc_03,803,0.960406,0,1,3
iisc_03,-6662,0.839605,1,1,0
iisc_03,833,1.168744,0,1,3
iisc_03,489,0.783312,1,0,1
iisc_03,580,1.151193,0,1,3
iisc_03,507,1.089664,0,1,3
iisc_03,572,0.979558,0,1,3
iisc_03,1010,0.945745,1,0,1
iisc_03,693,1.021821,0,1,3
iisc_03,1083,0.949820,0,1,3
iisc_03,521,1.031917,0,1,3
iisc_03,705,0.964446,0,1,3
iisc_03,316,0.978893,0,1,3
iisc_03,546,0.899249,0,1,3
iisc_03,504,1.074219,0,1,3
iisc_03,879,1.079321,0,1,3
iisc_03,1216,0.886000,0,1,3
iisc_03,-5860,0.842145,1,1,0
iisc_03,402,0.845338,1,0,1
iisc_03,863,1.027434,0,1,3
iisc_03,390,1.129187,0,1,3
iisc_03,491,1.045139,0,1,3
iisc_03,710,0.923331,0,1,3
iisc_03,-6385,0.857511,1,1,0
iisc_03,640,0.980923,0,1,3
iisc_03,866,1.104088,0,1,3
iisc_03,320,0.947746,0,1,3
iisc_03,1285,1.068421,0,1,3
iisc_03,693,1.147338,0,1,3
iisc_03,676,1.063709,0,1,3
iisc_03,498,0.752620,1,0,1
iisc_03,539,0.923628,0,1,3
iisc_03,708,0.987588,0,1,3
iisc_03,685,1.068041,0,1,3
iisc_03,-45,NaN,0,0,1
iisc_04,747,1.051752,0,1,3
iisc_04,757,1.008808,0,1,3
iisc_04,410,1.048320,0,1,3
iisc_04,899,0.976899,0,1,3
iisc_04,518,0.961757,0,1,3
iisc_04,1004,1.125466,0,1,3
iisc_04,-5808,0.648251,1,1,0
iisc_04,816,1.013950,0,1,3
iisc_04,-1495,NaN,0,0,1
iisc_04,718,1.008755,0,1,3
iisc_04,-5582,0.683995,1,1,0
iisc_04,787,0.975886,0,1,3
iisc_04,548,1.020613,0,1,3
iisc_04,888,1.087212,0,1,3
iisc_04,635,0.978674,0,1,3
iisc_04,705,1.031182,0,1,3
iisc_04,-6245,0.935357,0,0,1
iisc_04,830,1.136662,0,1,3
iisc_04,940,1.047542,0,1,3
iisc_04,-6539,0.692981,1,1,0
iisc_04,645,0.876263,0,1,3
iisc_04,1669,0.918115,1,0,1
iisc_04,964,0.949669,0,1,3
iisc_04,503,1.156674,0,1,3
iisc_04,1079,1.161332,0,1,3
iisc_04,793,1.061481,0,1,3
iisc_04,1500,0.965367,0,1,3
iisc_04,484,1.033168,0,1,3
iisc_04,638,1.050090,0,1,3
iisc_04,706,0.962062,0,1,3
iisc_04,522,1.075386,0,1,3
iisc_04,-6169,0.736783,1,1,0
iisc_04,676,1.094146,0,1,3
iisc_04,-6076,0.723478,1,1,0
iisc_04,-5710,0.798695,1,1,0
iisc_04,1051,0.917180,0,1,3
iisc_04,718,0.959984,0,1,3
iisc_04,536,0.926299,0,1,3
iisc_04,1038,0.758773,1,0,1
iisc_04,516,0.811747,0,1,3
iisc_04,535,1.121739,0,1,3
iisc_04,650,0.928049,0,1,3
iisc_04,1109,1.053451,0,1,3
iisc_04,606,1.105554,0,1,3
iisc_04,584,0.960170,0,1,3
iisc_04,-6529,0.892217,1,1,0
iisc_04,968,0.986091,0,1,3
iisc_04,-3864,NaN,0,0,1
iisc_04,-5735,0.924606,1,1,0
iisc_04,490,1.095269,0,1,3
iisc_04,620,0.986501,0,1,3
iisc_04,1707,0.886744,0,1,3
iisc_04,548,0.967693,0,1,3
iisc_04,673,1.169351,0,1,3
iisc_04,735,0.718725,1,0,1
iisc_04,1227,0.924418,0,1,3
iisc_04,-1162,NaN,0,0,1
iisc_04,1876,0.936937,0,1,3
iisc_04,657,0.849147,0,1,3
iisc_04,837,1.068517,0,1,3
iisc_04,494,1.054090,0,1,3
iisc_04,606,1.029788,0,1,3
iisc_04,-5637,0.611268,1,1,0
iisc_04,960,1.124733,0,1,3
iisc_04,-5747,0.632946,1,1,0
iisc_04,888,0.961953,0,1,3
iisc_04,706,0.965309,0,1,3
iisc_04,614,1.082179,0,1,3
iisc_04,546,1.034989,0,1,3
iisc_04,726,0.996005,0,1,3
iisc_04,628,1.268556,0,1,3
iisc_04,787,0.983032,0,1,3
iisc_04,2641,0.916541,0,0,2
iisc_04,745,0.973617,0,1,3
iisc_04,490,1.034720,0,1,3
iisc_04,-7141,0.523526,1,1,0
iisc_04,-6991,0.417996,1,1,0
iisc_04,605,0.999671,0,1,3
iisc_04,-5499,0.907674,1,1,0
iisc_04,710,1.034207,0,1,3
iisc_04,591,0.983711,0,1,3
iisc_04,-5060,NaN,0,0,1
iisc_04,356,0.914185,0,1,3
iisc_04,1026,0.959604,0,1,3
iisc_04,1175,1.009592,0,1,3
iisc_04,1074,0.890087,0,1,3
iisc_04,2430,0.632550,1,1,0
iisc_04,862,0.963135,0,1,3
iisc_04,927,0.912659,0,1,3
iisc_04,648,0.677816,1,0,1
iisc_04,-3907,NaN,0,0,1
iisc_04,1426,1.028699,0,1,3
iisc_04,1606,0.910716,0,1,3
iisc_04,534,0.939289,0,1,3
iisc_04,503,0.997720,0,1,3
iisc_04,3290,1.026577,0,0,2
iisc_04,-5900,0.746720,1,1,0
iisc_04,649,0.905771,0,1,3
iisc_04,545,0.981855,0,1,3
iisc_04,856,0.947860,0,1,3
iisc_04,1331,0.840306,0,1,3
iisc_04,971,0.973359,0,1,3
iisc_04,664,1.019172,0,1,3
iisc_04,-5878,0.720919,1,1,0
iisc_04,866,1.114730,0,1,3
iisc_04,1035,0.951131,0,1,3
iisc_04,575,0.934021,0,1,3
iisc_04,753,0.989002,0,1,3
iisc_04,2504,0.957460,0,0,2
iisc_04,783,1.090748,0,1,3
iisc_04,608,0.998804,0,1,3
iisc_04,1379,0.756064,1,0,1
iisc_04,-5446,0.766201,1,1,0
iisc_04,833,1.028100,0,1,3
iisc_04,585,0.941541,0,1,3
iisc_04,794,1.100562,0,1,3
iisc_04,603,1.143061,0,1,3
iisc_04,933,0.800700,0,1,3
iisc_04,-5530,0.707318,1,1,0
iisc_04,-5431,0.654711,1,1,0
iisc_04,1024,0.743856,1,0,1
iisc_04,733,1.010529,0,1,3
iisc_04,781,1.080632,0,1,3
iisc_04,544,0.945831,0,1,3
iisc_04,666,0.983754,0,1,3
iisc_04,-6790,0.691530,1,1,0
iisc_04,828,0.987033,0,1,3
iisc_04,1253,1.137683,0,1,3
iisc_04,814,1.070396,0,1,3
iisc_04,751,1.042511,0,1,3
iisc_04,723,0.817107,0,1,3
iisc_04,721,0.932418,0,1,3
iisc_04,-5355,0.661495,1,1,0
iisc_04,913,1.078847,0,1,3
iisc_04,858,1.020823,0,1,3
iisc_04,570,0.968841,0,1,3
iisc_04,888,1.121416,0,1,3
iisc_04,499,1.028900,0,1,3
iisc_04,590,1.009416,0,1,3
iisc_04,534,1.178825,0,1,3
iisc_04,583,1.067159,0,1,3
iisc_04,-5832,0.766896,1,1,0
iisc_04,589,1.159664,0,1,3
iisc_04,802,1.166456,0,1,3
iisc_04,1438,1.023935,0,1,3
iisc_04,717,0.980471,0,1,3
iisc_04,-5233,0.648100,1,1,0
iisc_04,744,0.911982,0,1,3
iisc_04,1450,0.957546,0,1,3
iisc_04,-3234,NaN,1,0,1
iisc_04,739,1.198552,0,1,3
iisc_04,1380,0.996271,0,1,3
iisc_04,-6387,0.610384,1,1,0
iisc_04,1104,0.950747,0,1,3
iisc_04,551,1.057498,0,1,3
iisc_04,1091,1.006412,0,1,3
iisc_04,-5769,0.768995,1,1,0
iisc_04,520,1.134104,0,1,3
iisc_04,-5910,1.080414,0,0,1
iisc_04,1606,1.045008,0,1,3
iisc_04,-5903,0.803391,1,1,0
iisc_04,1068,0.951340,0,1,3
iisc_04,1486,0.946597,0,1,3
iisc_04,690,0.870185,0,1,3
iisc_04,876,1.020895,0,1,3
iisc_04,559,0.926850,0,1,3
iisc_04,-6662,0.839605,1,1,0
iisc_04,675,1.181581,0,1,3
iisc_04,-5676,0.702218,1,1,0
iisc_04,740,1.147241,0,1,3
iisc_04,447,1.079916,0,1,3
iisc_04,851,0.926680,0,1,3
iisc_04,-7463,0.799687,1,1,0
iisc_04,805,1.025016,0,1,3
iisc_04,1609,0.997851,0,1,3
iisc_04,973,1.056060,0,1,3
iisc_04,778,0.972405,0,1,3
iisc_04,1099,0.928451,0,1,3
iisc_04,783,0.971329,0,1,3
iisc_04,703,1.058156,0,1,3
iisc_04,576,1.056553,0,1,3
iisc_04,1385,0.926352,0,1,3
iisc_04,-5860,0.842145,1,1,0
iisc_04,1922,0.752555,1,0,1
iisc_04,1728,0.987893,0,1,3
iisc_04,536,1.139124,0,1,3
iisc_04,1071,1.098419,0,1,3
iisc_04,897,0.897210,0,1,3
iisc_04,-6385,0.857511,1,1,0
iisc_04,1707,1.054245,0,1,3
iisc_04,1056,1.093284,0,1,3
iisc_04,947,0.976878,0,1,3
iisc_04,2094,1.113458,0,0,2
iisc_04,894,1.171569,0,1,3
iisc_04,630,1.013442,0,1,3
iisc_04,-6213,0.613649,1,1,0
iisc_04,1164,0.884090,0,1,3
iisc_04,1143,1.067973,0,1,3
iisc_04,536,1.078163,0,1,3
iisc_04,516,1.101313,0,1,3
iisc_05,478,1.060738,0,1,3
iisc_05,359,0.980097,0,1,3
iisc_05,362,1.050349,0,1,3
iisc_05,604,0.974588,0,1,3
iisc_05,379,0.989010,0,1,3
iisc_05,510,1.083408,0,1,3
iisc_05,-5808,0.648251,1,1,0
iisc_05,320,1.048974,0,1,3
iisc_05,765,0.933863,0,1,3
iisc_05,-1073,NaN,0,0,1
iisc_05,-5582,0.683995,1,1,0
iisc_05,357,0.944604,0,1,3
iisc_05,351,1.055475,0,1,3
iisc_05,454,1.064775,0,1,3
iisc_05,376,0.888093,0,1,3
iisc_05,648,1.016961,0,1,3
iisc_05,441,0.946203,0,1,3
iisc_05,423,1.162019,0,1,3
iisc_05,1352,1.041751,0,1,3
iisc_05,-6539,0.692981,1,1,0
iisc_05,563,0.830773,0,1,3
iisc_05,426,0.889008,1,0,1
iisc_05,604,0.961476,0,1,3
iisc_05,505,1.156674,0,1,3
iisc_05,544,1.203615,0,1,3
iisc_05,411,1.075102,0,1,3
iisc_05,672,0.958175,0,1,3
iisc_05,475,1.035753,0,1,3
iisc_05,424,0.963975,0,1,3
iisc_05,438,0.982432,0,1,3
iisc_05,395,1.117097,0,1,3
iisc_05,-6169,0.736783,1,1,0
iisc_05,563,1.041781,0,1,3
iisc_05,-6076,0.723478,1,1,0
iisc_05,-5710,0.798695,1,1,0
iisc_05,379,0.942594,0,1,3
iisc_05,382,0.976925,0,1,3
iisc_05,486,0.970379,0,1,3
iisc_05,-381,NaN,1,0,1
iisc_05,609,0.804230,0,1,3
iisc_05,446,1.122698,0,1,3
iisc_05,581,0.970378,0,1,3
iisc_05,899,1.012245,0,1,3
iisc_05,436,1.099133,0,1,3
iisc_05,458,1.017644,0,1,3
iisc_05,2864,0.828487,1,1,0
iisc_05,386,0.904198,0,1,3
iisc_05,-4546,NaN,0,0,1
iisc_05,-5735,0.924606,1,1,0
iisc_05,575,1.089813,0,1,3
iisc_05,727,1.003025,0,1,3
iisc_05,1087,0.856080,0,1,3
iisc_05,561,0.969004,0,1,3
iisc_05,389,1.096422,0,1,3
iisc_05,570,0.798015,1,0,1
iisc_05,644,0.944830,0,1,3
iisc_05,496,0.827327,0,1,3
iisc_05,1022,0.900135,0,1,3
iisc_05,441,0.875317,0,1,3
iisc_05,627,1.073170,0,1,3
iisc_05,377,1.012166,0,1,3
iisc_05,409,1.004102,0,1,3
iisc_05,2084,0.594312,1,1,0
iisc_05,475,1.050199,0,1,3
iisc_05,-5747,0.632946,1,1,0
iisc_05,472,0.962986,0,1,3
iisc_05,1043,0.952104,0,1,3
iisc_05,503,1.081278,0,1,3
iisc_05,568,1.027946,0,1,3
iisc_05,537,1.010612,0,1,3
iisc_05,471,1.191353,0,1,3
iisc_05,371,0.907302,0,1,3
iisc_05,933,0.858816,0,1,3
iisc_05,545,1.040724,0,1,3
iisc_05,542,1.027948,0,1,3
iisc_05,-7141,0.523526,1,1,0
iisc_05,338,0.779748,1,0,1
iisc_05,454,0.941902,0,1,3
iisc_05,-5499,0.907674,1,1,0
iisc_05,614,1.022589,0,1,3
iisc_05,482,0.980597,0,1,3
iisc_05,585,0.821649,0,1,3
iisc_05,527,0.927901,0,1,3
iisc_05,404,0.943606,0,1,3
iisc_05,378,0.933840,0,1,3
iisc_05,796,0.898175,0,1,3
iisc_05,694,0.796853,1,0,1
iisc_05,630,1.006286,0,1,3
iisc_05,552,0.940877,0,1,3
iisc_05,406,0.868194,1,0,1
iisc_05,602,0.885809,0,1,3
iisc_05,883,0.984118,0,1,3
iisc_05,435,0.801196,0,1,3
iisc_05,614,0.946825,0,1,3
iisc_05,473,0.990826,0,1,3
iisc_05,466,1.035587,0,1,3
iisc_05,1244,0.713907,1,0,1
iisc_05,412,0.866169,0,1,3
iisc_05,449,0.939292,0,1,3
iisc_05,441,0.999905,0,1,3
iisc_05,339,0.928066,0,1,3
iisc_05,581,0.928120,0,1,3
iisc_05,664,1.019172,0,1,3
iisc_05,551,0.751578,1,0,1
iisc_05,410,1.088424,0,1,3
iisc_05,376,1.028821,0,1,3
iisc_05,354,0.919953,0,1,3
iisc_05,423,0.907160,0,1,3
iisc_05,482,0.884041,0,1,3
iisc_05,521,1.113271,0,1,3
iisc_05,710,0.974327,0,1,3
iisc_05,422,0.713594,1,0,1
iisc_05,403,0.777287,1,0,1
iisc_05,489,1.018751,0,1,3
iisc_05,434,0.989147,0,1,3
iisc_05,500,1.112389,0,1,3
iisc_05,405,1.148434,0,1,3
iisc_05,2286,0.937635,0,0,2
iisc_05,631,0.871002,1,0,1
iisc_05,-793,NaN,1,0,1
iisc_05,585,0.740854,1,0,1
iisc_05,672,1.004501,0,1,3
iisc_05,371,1.050194,0,1,3
iisc_05,319,1.017729,0,1,3
iisc_05,501,0.937132,0,1,3
iisc_05,-6790,0.691530,1,1,0
iisc_05,670,1.007514,0,1,3
iisc_05,754,1.165215,0,1,3
iisc_05,324,1.071914,0,1,3
iisc_05,397,0.952636,0,1,3
iisc_05,562,0.813038,0,1,3
iisc_05,678,0.954225,0,1,3
iisc_05,489,0.757451,1,0,1
iisc_05,475,1.057628,0,1,3
iisc_05,695,0.995921,0,1,3
iisc_05,463,0.984631,0,1,3
iisc_05,395,1.149051,0,1,3
iisc_05,433,1.042423,0,1,3
iisc_05,530,1.028344,0,1,3
iisc_05,561,1.194523,0,1,3
iisc_05,560,1.070882,0,1,3
iisc_05,-5832,0.766896,1,1,0
iisc_05,658,1.148296,0,1,3
iisc_05,376,1.166369,0,1,3
iisc_05,532,0.934438,0,1,3
iisc_05,550,0.949055,0,1,3
iisc_05,-5233,0.648100,1,1,0
iisc_05,930,0.907462,0,1,3
iisc_05,2757,1.081558,0,0,2
iisc_05,-5754,0.652677,1,1,0
iisc_05,359,1.070604,0,1,3
iisc_05,452,0.971890,0,1,3
iisc_05,-6387,0.610384,1,1,0
iisc_05,420,0.988506,0,1,3
iisc_05,630,1.045346,0,1,3
iisc_05,447,1.037177,0,1,3
iisc_05,719,0.832255,1,0,1
iisc_05,500,1.131504,0,1,3
