SID,RTms,ivec_cosine_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_05,585,1.005969,0,1,3
iisc_05,824,1.011362,0,1,3
iisc_05,-5903,0.803391,1,1,0
iisc_05,-6194,0.970127,0,0,1
iisc_05,398,0.944166,0,1,3
iisc_05,669,0.869311,0,1,3
iisc_05,553,1.077569,0,1,3
iisc_05,1771,0.978861,0,1,3
iisc_05,-6662,0.839605,1,1,0
iisc_05,422,1.208879,0,1,3
iisc_05,-5676,0.702218,1,1,0
iisc_05,567,1.148958,0,1,3
iisc_05,444,1.072794,0,1,3
iisc_05,519,0.979612,0,1,3
iisc_05,-7463,0.799687,1,1,0
iisc_05,482,0.979543,0,1,3
iisc_05,457,1.008443,0,1,3
iisc_05,427,1.123724,0,1,3
iisc_05,656,0.963585,0,1,3
iisc_05,471,0.973951,0,1,3
iisc_05,393,0.901744,0,1,3
iisc_05,815,1.031854,0,1,3
iisc_05,1554,1.102141,0,1,3
iisc_05,1114,0.894570,0,1,3
iisc_05,-5860,0.842145,1,1,0
iisc_05,655,0.786607,1,0,1
iisc_05,495,1.117664,0,1,3
iisc_05,606,1.162393,0,1,3
iisc_05,1119,1.088839,0,1,3
iisc_05,685,0.925685,0,1,3
iisc_05,2426,0.849902,1,1,0
iisc_05,663,0.980944,0,1,3
iisc_05,386,1.092611,0,1,3
iisc_05,458,0.991436,0,1,3
iisc_05,764,1.156009,0,1,3
iisc_05,535,1.162622,0,1,3
iisc_05,514,1.041552,0,1,3
iisc_05,-6213,0.613649,1,1,0
iisc_05,568,0.930532,0,1,3
iisc_05,505,1.074631,0,1,3
iisc_05,687,1.068041,0,1,3
iisc_05,642,1.071979,0,1,3
iisc_06,714,1.044979,0,1,3
iisc_06,669,1.017753,0,1,3
iisc_06,515,1.013886,0,1,3
iisc_06,1013,0.982751,0,1,3
iisc_06,563,0.975553,0,1,3
iisc_06,692,1.134544,0,1,3
iisc_06,-5808,0.648251,1,1,0
iisc_06,954,1.004502,0,1,3
iisc_06,452,0.826546,0,1,3
iisc_06,563,1.072714,0,1,3
iisc_06,-5582,0.683995,1,1,0
iisc_06,682,0.960406,0,1,3
iisc_06,436,1.075753,0,1,3
iisc_06,357,1.100268,0,1,3
iisc_06,649,0.999319,0,1,3
iisc_06,435,1.057458,0,1,3
iisc_06,562,0.943511,0,1,3
iisc_06,431,1.160389,0,1,3
iisc_06,564,1.046628,0,1,3
iisc_06,-6539,0.692981,1,1,0
iisc_06,452,0.880676,0,1,3
iisc_06,386,0.880080,1,0,1
iisc_06,480,0.945141,0,1,3
iisc_06,591,1.144108,0,1,3
iisc_06,420,1.224792,0,1,3
iisc_06,767,1.073094,0,1,3
iisc_06,804,0.955809,0,1,3
iisc_06,511,1.025911,0,1,3
iisc_06,564,1.046640,0,1,3
iisc_06,739,0.940411,0,1,3
iisc_06,671,1.051758,0,1,3
iisc_06,-6169,0.736783,1,1,0
iisc_06,869,1.084337,0,1,3
iisc_06,-6076,0.723478,1,1,0
iisc_06,589,0.842363,1,0,1
iisc_06,712,0.940467,0,1,3
iisc_06,500,1.004528,0,1,3
iisc_06,409,0.977143,0,1,3
iisc_06,752,0.735159,1,0,1
iisc_06,613,0.804230,0,1,3
iisc_06,600,1.098113,0,1,3
iisc_06,817,0.904677,0,1,3
iisc_06,970,1.023438,0,1,3
iisc_06,652,1.116581,0,1,3
iisc_06,413,1.013946,0,1,3
iisc_06,-6529,0.892217,1,1,0
iisc_06,402,0.915504,0,1,3
iisc_06,413,0.882095,0,1,3
iisc_06,-5735,0.924606,1,1,0
iisc_06,539,1.089479,0,1,3
iisc_06,592,1.004456,0,1,3
iisc_06,630,0.905686,0,1,3
iisc_06,1001,0.962146,0,1,3
iisc_06,403,1.118032,0,1,3
iisc_06,2599,0.715961,1,1,0
iisc_06,631,0.949808,0,1,3
iisc_06,720,0.807327,0,1,3
iisc_06,814,0.945194,0,1,3
iisc_06,595,0.867836,0,1,3
iisc_06,490,1.036416,0,1,3
iisc_06,397,0.998626,0,1,3
iisc_06,438,1.010320,0,1,3
iisc_06,1986,0.613067,1,0,1
iisc_06,426,1.072883,0,1,3
iisc_06,-3207,NaN,1,0,1
iisc_06,537,0.990658,0,1,3
iisc_06,746,0.958348,0,1,3
iisc_06,367,1.110386,0,1,3
iisc_06,380,1.047806,0,1,3
iisc_06,404,0.995701,0,1,3
iisc_06,565,1.265106,0,1,3
iisc_06,505,0.891807,0,1,3
iisc_06,423,0.871477,0,1,3
iisc_06,495,1.014289,0,1,3
iisc_06,432,1.040275,0,1,3
iisc_06,-7141,0.523526,1,1,0
iisc_06,245,0.816600,1,0,1
iisc_06,679,1.006314,0,1,3
iisc_06,-5499,0.907674,1,1,0
iisc_06,452,0.959377,0,1,3
iisc_06,548,0.995071,0,1,3
iisc_06,461,0.873155,0,1,3
iisc_06,579,0.914740,0,1,3
iisc_06,757,0.976394,0,1,3
iisc_06,586,0.931429,0,1,3
iisc_06,515,0.916904,0,1,3
iisc_06,395,0.842443,1,0,1
iisc_06,910,0.954868,0,1,3
iisc_06,677,0.941188,0,1,3
iisc_06,526,0.715638,1,0,1
iisc_06,448,0.887771,0,1,3
iisc_06,646,0.976086,0,1,3
iisc_06,436,0.801196,0,1,3
iisc_06,999,0.899391,0,1,3
iisc_06,608,0.993715,0,1,3
iisc_06,713,1.076148,0,1,3
iisc_06,-5900,0.746720,1,1,0
iisc_06,551,0.825372,0,1,3
iisc_06,570,1.001595,0,1,3
iisc_06,476,1.014034,0,1,3
iisc_06,653,0.949602,0,1,3
iisc_06,1025,0.992701,0,1,3
iisc_06,464,0.931898,0,1,3
iisc_06,-5878,0.720919,1,1,0
iisc_06,583,1.102610,0,1,3
iisc_06,671,0.958165,0,1,3
iisc_06,897,0.931434,0,1,3
iisc_06,542,0.946626,0,1,3
iisc_06,1055,0.843824,0,1,3
iisc_06,564,1.132381,0,1,3
iisc_06,561,1.007194,0,1,3
iisc_06,611,0.710161,1,0,1
iisc_06,464,0.774885,1,0,1
iisc_06,522,1.013852,0,1,3
iisc_06,655,0.956138,0,1,3
iisc_06,700,1.129442,0,1,3
iisc_06,810,1.151599,0,1,3
iisc_06,-6261,0.916795,0,0,1
iisc_06,-5530,0.707318,1,1,0
iisc_06,-5431,0.654711,1,1,0
iisc_06,600,0.745897,1,0,1
iisc_06,761,0.996622,0,1,3
iisc_06,773,1.081641,0,1,3
iisc_06,487,0.955035,0,1,3
iisc_06,631,0.979113,0,1,3
iisc_06,-6790,0.691530,1,1,0
iisc_06,721,0.988154,0,1,3
iisc_06,530,1.167913,0,1,3
iisc_06,638,1.063225,0,1,3
iisc_06,506,0.985697,0,1,3
iisc_06,681,0.810142,0,1,3
iisc_06,975,0.929363,0,1,3
iisc_06,-5355,0.661495,1,1,0
iisc_06,398,1.057588,0,1,3
iisc_06,915,1.035985,0,1,3
iisc_06,877,0.948732,0,1,3
iisc_06,564,1.138660,0,1,3
iisc_06,559,1.029428,0,1,3
iisc_06,366,0.963060,0,1,3
iisc_06,578,1.202698,0,1,3
iisc_06,497,1.094342,0,1,3
iisc_06,-5832,0.766896,1,1,0
iisc_06,493,1.149928,0,1,3
iisc_06,482,1.179361,0,1,3
iisc_06,485,0.930519,0,1,3
iisc_06,767,1.006292,0,1,3
iisc_06,-5233,0.648100,1,1,0
iisc_06,800,0.902349,0,1,3
iisc_06,663,0.923729,0,1,3
iisc_06,1071,0.610583,1,0,1
iisc_06,542,1.161256,0,1,3
iisc_06,488,0.970010,0,1,3
iisc_06,-6387,0.610384,1,1,0
iisc_06,512,1.013659,0,1,3
iisc_06,480,1.035078,0,1,3
iisc_06,483,1.022227,0,1,3
iisc_06,-5769,0.768995,1,1,0
iisc_06,390,1.120138,0,1,3
iisc_06,588,1.005969,0,1,3
iisc_06,735,1.014991,0,1,3
iisc_06,-2071,NaN,1,0,1
iisc_06,878,1.005306,0,1,3
iisc_06,500,0.939154,0,1,3
iisc_06,-956,NaN,0,0,1
iisc_06,-577,NaN,0,0,1
iisc_06,791,0.950211,0,1,3
iisc_06,-6662,0.839605,1,1,0
iisc_06,536,1.200237,0,1,3
iisc_06,997,0.769871,1,0,1
iisc_06,586,1.155211,0,1,3
iisc_06,584,1.097028,0,1,3
iisc_06,431,0.941199,0,1,3
iisc_06,-1482,NaN,1,0,1
iisc_06,459,0.975872,0,1,3
iisc_06,605,1.006673,0,1,3
iisc_06,488,1.053804,0,1,3
iisc_06,-418,NaN,0,0,1
iisc_06,554,0.952874,0,1,3
iisc_06,896,0.990461,0,1,3
iisc_06,557,1.035333,0,1,3
iisc_06,754,1.085335,0,1,3
iisc_06,-9486,0.969497,0,0,1
iisc_06,-5860,0.842145,1,1,0
iisc_06,-5185,0.751142,1,1,0
iisc_06,436,1.112813,0,1,3
iisc_06,478,1.148438,0,1,3
iisc_06,1454,1.130772,0,1,3
iisc_06,454,0.905427,0,1,3
iisc_06,-6385,0.857511,1,1,0
iisc_06,805,0.977926,0,1,3
iisc_06,514,1.044678,0,1,3
iisc_06,488,0.982897,0,1,3
iisc_06,741,1.162201,0,1,3
iisc_06,627,1.152810,0,1,3
iisc_06,-2003,NaN,0,0,1
iisc_06,513,0.741150,1,0,1
iisc_06,531,0.921584,0,1,3
iisc_06,499,1.074631,0,1,3
iisc_06,783,1.088282,0,1,3
iisc_06,440,1.090623,0,1,3
iisc_07,1041,1.098015,0,1,3
iisc_07,1013,1.004637,0,1,3
iisc_07,770,1.094507,0,1,3
iisc_07,730,0.965417,0,1,3
iisc_07,1146,0.953614,0,1,3
iisc_07,653,1.112526,0,1,3
iisc_07,-5808,0.648251,1,1,0
iisc_07,800,1.014306,0,1,3
iisc_07,780,0.936656,0,1,3
iisc_07,572,1.071102,0,1,3
iisc_07,-5582,0.683995,1,1,0
iisc_07,667,0.954102,0,1,3
iisc_07,670,1.019465,0,1,3
iisc_07,769,1.061442,0,1,3
iisc_07,972,0.968898,0,1,3
iisc_07,758,1.029567,0,1,3
iisc_07,708,0.987895,0,1,3
iisc_07,699,1.132951,0,1,3
iisc_07,3085,1.083702,0,0,2
iisc_07,-6539,0.692981,1,1,0
iisc_07,770,0.929433,0,1,3
iisc_07,1313,0.816910,1,0,1
iisc_07,806,0.977287,0,1,3
iisc_07,726,1.117181,0,1,3
iisc_07,891,1.193303,0,1,3
iisc_07,878,1.098749,0,1,3
iisc_07,811,0.962200,0,1,3
iisc_07,438,1.025091,0,1,3
iisc_07,701,1.046879,0,1,3
iisc_07,426,0.987545,0,1,3
iisc_07,923,1.046478,0,1,3
iisc_07,-6169,0.736783,1,1,0
iisc_07,1645,1.122964,0,1,3
iisc_07,-6076,0.723478,1,1,0
iisc_07,-5710,0.798695,1,1,0
iisc_07,647,0.914625,0,1,3
iisc_07,295,0.979093,0,1,3
iisc_07,789,0.848493,0,1,3
iisc_07,-5637,0.723320,1,1,0
iisc_07,311,0.841313,0,1,3
iisc_07,562,1.109383,0,1,3
iisc_07,1156,0.873070,0,1,3
iisc_07,678,0.983826,0,1,3
iisc_07,592,1.102974,0,1,3
iisc_07,583,0.960170,0,1,3
iisc_07,-6529,0.892217,1,1,0
iisc_07,903,0.935647,0,1,3
iisc_07,459,0.906472,0,1,3
iisc_07,-5735,0.924606,1,1,0
iisc_07,526,1.093848,0,1,3
iisc_07,1099,1.038434,0,1,3
iisc_07,1089,0.856080,0,1,3
iisc_07,652,0.976388,0,1,3
iisc_07,569,1.148038,0,1,3
iisc_07,-5605,0.706472,1,1,0
iisc_07,634,0.949808,0,1,3
iisc_07,1112,0.719564,0,1,3
iisc_07,840,0.942715,0,1,3
iisc_07,1118,0.819251,0,1,3
iisc_07,1127,1.104534,0,1,3
iisc_07,1021,0.966523,0,1,3
iisc_07,945,1.020806,0,1,3
iisc_07,-5637,0.611268,1,1,0
iisc_07,430,1.072883,0,1,3
iisc_07,-5747,0.632946,1,1,0
iisc_07,839,0.987957,0,1,3
iisc_07,423,0.904733,0,1,3
iisc_07,766,1.138289,0,1,3
iisc_07,839,0.957917,0,1,3
iisc_07,1073,0.948897,0,1,3
iisc_07,544,1.255520,0,1,3
iisc_07,539,0.906666,0,1,3
iisc_07,797,0.859574,0,1,3
iisc_07,712,0.984956,0,1,3
iisc_07,926,0.996314,0,1,3
iisc_07,-7141,0.523526,1,1,0
iisc_07,719,0.590209,1,0,1
iisc_07,578,0.989702,0,1,3
iisc_07,-5499,0.907674,1,1,0
iisc_07,492,0.965057,0,1,3
iisc_07,500,0.984729,0,1,3
iisc_07,877,0.774020,0,1,3
iisc_07,644,0.946118,0,1,3
iisc_07,780,0.967558,0,1,3
iisc_07,876,0.972061,0,1,3
iisc_07,874,0.906728,0,1,3
iisc_07,677,0.799974,1,0,1
iisc_07,1308,0.954956,0,1,3
iisc_07,545,0.946073,0,1,3
iisc_07,-6495,0.796510,1,1,0
iisc_07,1007,0.854026,0,1,3
iisc_07,822,0.987673,0,1,3
iisc_07,746,0.869297,0,1,3
iisc_07,909,0.944346,0,1,3
iisc_07,793,0.990008,0,1,3
iisc_07,1305,1.020931,0,1,3
iisc_07,-5900,0.746720,1,1,0
iisc_07,946,0.925022,0,1,3
iisc_07,738,0.985823,0,1,3
iisc_07,703,0.986904,0,1,3
iisc_07,1106,0.841271,0,1,3
iisc_07,758,0.972290,0,1,3
iisc_07,416,0.926573,0,1,3
iisc_07,-5878,0.720919,1,1,0
iisc_07,656,1.076898,0,1,3
iisc_07,492,0.945469,0,1,3
iisc_07,916,0.927467,0,1,3
iisc_07,397,0.897857,0,1,3
iisc_07,704,0.869080,0,1,3
iisc_07,783,1.090748,0,1,3
iisc_07,857,0.949141,0,1,3
iisc_07,575,0.732339,1,0,1
iisc_07,1471,0.741045,1,0,1
iisc_07,721,1.011921,0,1,3
iisc_07,813,0.997018,0,1,3
iisc_07,1485,1.174566,0,1,3
iisc_07,758,1.162540,0,1,3
iisc_07,645,0.776998,0,1,3
iisc_07,-5530,0.707318,1,1,0
iisc_07,-5431,0.654711,1,1,0
iisc_07,-5913,0.751194,1,1,0
iisc_07,732,1.010529,0,1,3
iisc_07,1153,1.115363,0,1,3
iisc_07,890,1.016414,0,1,3
iisc_07,1180,1.137354,0,1,3
iisc_07,-6790,0.691530,1,1,0
iisc_07,1030,1.028459,0,1,3
iisc_07,1028,1.158753,0,1,3
iisc_07,566,1.086541,0,1,3
iisc_07,485,0.982594,0,1,3
iisc_07,972,0.706749,0,1,3
iisc_07,1354,0.960541,0,1,3
iisc_07,398,0.737367,1,0,1
iisc_07,778,1.094310,0,1,3
iisc_07,920,1.035985,0,1,3
iisc_07,959,0.968807,0,1,3
iisc_07,526,1.136501,0,1,3
iisc_07,864,1.045901,0,1,3
iisc_07,830,0.998302,0,1,3
iisc_07,549,1.189869,0,1,3
iisc_07,547,1.075113,0,1,3
iisc_07,-5832,0.766896,1,1,0
iisc_07,851,1.076587,0,1,3
iisc_07,796,1.169599,0,1,3
iisc_07,775,0.927568,0,1,3
iisc_07,757,1.001592,0,1,3
iisc_07,-5233,0.648100,1,1,0
iisc_07,-229,NaN,0,0,1
iisc_07,857,0.887112,0,1,3
iisc_07,-5754,0.652677,1,1,0
iisc_07,434,1.105239,0,1,3
iisc_07,3458,1.017866,0,0,2
iisc_07,-6387,0.610384,1,1,0
iisc_07,545,1.005515,0,1,3
iisc_07,1410,1.058998,0,1,3
iisc_07,1009,1.016139,0,1,3
iisc_07,-5769,0.768995,1,1,0
iisc_07,1062,1.106914,0,1,3
iisc_07,-5910,1.080414,0,0,1
iisc_07,810,1.018595,0,1,3
iisc_07,-5903,0.803391,1,1,0
iisc_07,1288,0.997545,0,1,3
iisc_07,926,0.942901,0,1,3
iisc_07,521,0.888456,0,1,3
iisc_07,1050,1.014029,0,1,3
iisc_07,2332,1.009544,0,0,2
iisc_07,-6662,0.839605,1,1,0
iisc_07,499,1.196750,0,1,3
iisc_07,483,0.783312,1,0,1
iisc_07,431,1.082169,0,1,3
iisc_07,502,1.089660,0,1,3
iisc_07,823,0.940127,0,1,3
iisc_07,-7463,0.799687,1,1,0
iisc_07,901,0.992737,0,1,3
iisc_07,904,0.960188,0,1,3
iisc_07,417,1.144132,0,1,3
iisc_07,355,0.918922,0,1,3
iisc_07,402,0.984533,0,1,3
iisc_07,757,0.969962,0,1,3
iisc_07,496,1.090013,0,1,3
iisc_07,585,1.060868,0,1,3
iisc_07,2141,0.964418,0,0,2
iisc_07,-5860,0.842145,1,1,0
iisc_07,-5185,0.751142,1,1,0
iisc_07,753,1.057766,0,1,3
iisc_07,733,1.202422,0,1,3
iisc_07,-5520,1.077883,0,0,1
iisc_07,794,0.911460,0,1,3
iisc_07,-6385,0.857511,1,1,0
iisc_07,1292,0.997456,0,1,3
iisc_07,881,1.101791,0,1,3
iisc_07,715,0.996020,0,1,3
iisc_07,968,1.111258,0,1,3
iisc_07,613,1.148873,0,1,3
iisc_07,664,1.053037,0,1,3
iisc_07,-6213,0.613649,1,1,0
iisc_07,602,0.941974,0,1,3
iisc_07,685,0.988838,0,1,3
iisc_07,648,1.058751,0,1,3
iisc_07,701,1.053015,0,1,3
iisc_08,742,1.051752,0,1,3
iisc_08,618,1.007571,0,1,3
iisc_08,1000,1.114428,0,1,3
iisc_08,687,0.959991,0,1,3
iisc_08,427,0.980204,0,1,3
iisc_08,479,1.079933,0,1,3
iisc_08,-5808,0.648251,1,1,0
iisc_08,295,1.046909,0,1,3
iisc_08,574,0.869631,0,1,3
iisc_08,733,1.008543,0,1,3
iisc_08,-5582,0.683995,1,1,0
iisc_08,709,0.969041,0,1,3
iisc_08,688,1.023780,0,1,3
iisc_08,682,1.069075,0,1,3
iisc_08,595,0.933966,0,1,3
iisc_08,705,1.031182,0,1,3
iisc_08,802,0.980026,0,1,3
iisc_08,363,1.153079,0,1,3
iisc_08,1311,1.051910,0,1,3
iisc_08,-6539,0.692981,1,1,0
iisc_08,506,0.868461,0,1,3
iisc_08,-5903,0.937953,1,1,0
iisc_08,415,0.943802,0,1,3
iisc_08,454,1.182138,0,1,3
iisc_08,536,1.203615,0,1,3
iisc_08,620,1.149189,0,1,3
iisc_08,1091,0.967229,0,1,3
iisc_08,477,1.035753,0,1,3
iisc_08,899,0.991503,0,1,3
iisc_08,693,0.969135,0,1,3
iisc_08,480,1.077821,0,1,3
iisc_08,-6169,0.736783,1,1,0
iisc_08,590,1.036871,0,1,3
iisc_08,-3213,NaN,1,0,1
iisc_08,533,0.833659,1,0,1
iisc_08,395,0.941688,0,1,3
iisc_08,597,0.985566,0,1,3
iisc_08,416,0.981454,0,1,3
iisc_08,-5637,0.723320,1,1,0
iisc_08,467,0.821107,0,1,3
iisc_08,439,1.122698,0,1,3
iisc_08,915,0.890003,0,1,3
iisc_08,1027,1.057101,0,1,3
iisc_08,443,1.103500,0,1,3
iisc_08,533,0.974267,0,1,3
iisc_08,-6529,0.892217,1,1,0
iisc_08,1095,0.963802,0,1,3
iisc_08,605,0.906199,0,1,3
iisc_08,-5735,0.924606,1,1,0
iisc_08,559,1.089509,0,1,3
iisc_08,693,0.998028,0,1,3
iisc_08,558,0.907766,0,1,3
iisc_08,591,0.972126,0,1,3
iisc_08,715,1.179381,0,1,3
iisc_08,1560,0.674705,1,0,1
iisc_08,592,0.970337,0,1,3
iisc_08,622,0.827954,0,1,3
iisc_08,2097,0.923781,0,0,2
iisc_08,505,0.885803,0,1,3
iisc_08,701,1.073984,0,1,3
iisc_08,-7578,0.988951,0,0,1
iisc_08,757,1.036730,0,1,3
iisc_08,-3092,NaN,1,0,1
iisc_08,485,1.044483,0,1,3
iisc_08,-5747,0.632946,1,1,0
iisc_08,441,0.960929,0,1,3
iisc_08,771,0.954901,0,1,3
iisc_08,283,1.080173,0,1,3
iisc_08,589,1.022011,0,1,3
iisc_08,310,0.955013,0,1,3
iisc_08,526,1.240909,0,1,3
iisc_08,416,0.905560,0,1,3
iisc_08,3313,0.994977,0,0,2
iisc_08,667,0.996232,0,1,3
iisc_08,615,1.010905,0,1,3
iisc_08,-7141,0.523526,1,1,0
iisc_08,-6991,0.417996,1,1,0
iisc_08,742,0.995770,0,1,3
iisc_08,-5499,0.907674,1,1,0
iisc_08,566,0.986288,0,1,3
iisc_08,1085,0.999373,0,1,3
iisc_08,416,0.867914,0,1,3
iisc_08,665,0.943114,0,1,3
iisc_08,553,1.013399,0,1,3
iisc_08,729,0.946315,0,1,3
iisc_08,1260,0.931803,0,1,3
iisc_08,-5450,0.729082,1,1,0
iisc_08,827,0.964233,0,1,3
iisc_08,807,0.923705,0,1,3
iisc_08,669,0.676723,1,0,1
iisc_08,824,0.874774,0,1,3
iisc_08,799,0.981036,0,1,3
iisc_08,1279,0.879434,0,1,3
iisc_08,1108,0.904115,0,1,3
iisc_08,595,0.999397,0,1,3
iisc_08,848,1.107014,0,1,3
iisc_08,-5900,0.746720,1,1,0
iisc_08,618,0.885047,0,1,3
iisc_08,567,0.999214,0,1,3
iisc_08,895,0.955256,0,1,3
iisc_08,802,0.910899,0,1,3
iisc_08,671,0.947347,0,1,3
iisc_08,544,0.982827,0,1,3
iisc_08,-5878,0.720919,1,1,0
iisc_08,519,1.110434,0,1,3
iisc_08,513,0.938730,0,1,3
iisc_08,774,0.968411,0,1,3
iisc_08,742,0.991411,0,1,3
iisc_08,-7259,0.983757,0,0,1
iisc_08,453,1.088996,0,1,3
iisc_08,468,1.011021,0,1,3
iisc_08,-2279,NaN,1,0,1
iisc_08,-5446,0.766201,1,1,0
iisc_08,534,1.014819,0,1,3
iisc_08,725,0.997339,0,1,3
iisc_08,539,1.112594,0,1,3
iisc_08,479,1.140202,0,1,3
iisc_08,826,0.823095,0,1,3
iisc_08,629,0.871002,1,0,1
iisc_08,-571,NaN,1,0,1
iisc_08,581,0.734376,1,0,1
iisc_08,929,1.014990,0,1,3
iisc_08,458,1.069352,0,1,3
iisc_08,408,0.973327,0,1,3
iisc_08,420,0.943088,0,1,3
iisc_08,-6790,0.691530,1,1,0
iisc_08,490,0.921151,0,1,3
iisc_08,574,1.172836,0,1,3
iisc_08,847,1.075795,0,1,3
iisc_08,430,0.969070,0,1,3
iisc_08,558,0.821958,0,1,3
iisc_08,1142,0.916996,0,1,3
iisc_08,-5355,0.661495,1,1,0
iisc_08,1268,1.069956,0,1,3
iisc_08,486,1.036292,0,1,3
iisc_08,478,0.989537,0,1,3
iisc_08,415,1.149730,0,1,3
iisc_08,532,1.033676,0,1,3
iisc_08,669,1.017976,0,1,3
iisc_08,551,1.189869,0,1,3
iisc_08,556,1.070882,0,1,3
iisc_08,-5832,0.766896,1,1,0
iisc_08,849,1.076883,0,1,3
iisc_08,519,1.200607,0,1,3
iisc_08,587,0.929832,0,1,3
iisc_08,603,0.941544,0,1,3
iisc_08,-5233,0.648100,1,1,0
iisc_08,709,0.916214,0,1,3
iisc_08,762,0.900870,0,1,3
iisc_08,-5754,0.652677,1,1,0
iisc_08,363,1.070604,0,1,3
iisc_08,627,0.958433,0,1,3
iisc_08,-6387,0.610384,1,1,0
iisc_08,495,1.018624,0,1,3
iisc_08,416,1.045911,0,1,3
iisc_08,490,1.016378,0,1,3
iisc_08,-5769,0.768995,1,1,0
iisc_08,797,1.095924,0,1,3
iisc_08,472,1.023916,0,1,3
iisc_08,884,1.015058,0,1,3
iisc_08,902,0.845779,1,0,1
iisc_08,-2138,NaN,0,0,1
iisc_08,755,0.919722,0,1,3
iisc_08,1015,0.947939,0,1,3
iisc_08,863,1.017460,0,1,3
iisc_08,658,0.947496,0,1,3
iisc_08,-6662,0.839605,1,1,0
iisc_08,427,1.208879,0,1,3
iisc_08,3432,0.711507,1,1,0
iisc_08,740,1.147241,0,1,3
iisc_08,871,1.095542,0,1,3
iisc_08,458,0.944621,0,1,3
iisc_08,-7463,0.799687,1,1,0
iisc_08,461,0.978757,0,1,3
iisc_08,554,1.025361,0,1,3
iisc_08,459,1.078244,0,1,3
iisc_08,393,0.913482,0,1,3
iisc_08,585,0.946098,0,1,3
iisc_08,460,0.905656,0,1,3
iisc_08,689,1.059576,0,1,3
iisc_08,1130,1.063671,0,1,3
iisc_08,1512,0.923876,0,1,3
iisc_08,-5860,0.842145,1,1,0
iisc_08,-5185,0.751142,1,1,0
iisc_08,558,1.098396,0,1,3
iisc_08,471,1.143522,0,1,3
iisc_08,746,1.084354,0,1,3
iisc_08,747,0.920484,0,1,3
iisc_08,-6385,0.857511,1,1,0
iisc_08,-6204,1.053113,0,0,1
iisc_08,584,1.034525,0,1,3
iisc_08,608,0.960521,0,1,3
iisc_08,1290,1.068421,0,1,3
iisc_08,615,1.148873,0,1,3
iisc_08,636,1.013442,0,1,3
iisc_08,-6213,0.613649,1,1,0
iisc_08,1427,0.870103,0,1,3
iisc_08,658,0.994890,0,1,3
iisc_08,633,1.055782,0,1,3
iisc_08,365,1.048922,0,1,3
